Date,Open,High,Low,Close,Volume,OpenInt
19960520,0.23886,0.23886,0.23886,0.23886,13160112,0
19960521,0.2192,0.2192,0.2192,0.2192,12994730,0
19960522,0.20937,0.20937,0.20937,0.20937,7146590,0
19960523,0.19659,0.19659,0.19659,0.19659,6641977,0
19960524,0.19364,0.19364,0.19364,0.19364,6863782,0
19960527,0.19561,0.19561,0.19561,0.19561,4911301,0
19960528,0.18971,0.18971,0.18971,0.18971,6192049,0
19960529,0.18971,0.18971,0.18971,0.18971,5269903,0
19960530,0.18676,0.18676,0.18676,0.18676,3313705,0
19960531,0.19364,0.19364,0.19364,0.19364,4487193,0
19960603,0.20642,0.20642,0.20642,0.20642,2891642,0
19960604,0.2192,0.2192,0.2192,0.2192,4365055,0
19960605,0.2133,0.2133,0.2133,0.2133,11850377,0
19960607,0.2133,0.2133,0.2133,0.2133,11176290,0
19960610,0.22412,0.22412,0.22412,0.22412,6701743,0
19960611,0.22313,0.22313,0.22313,0.22313,6429008,0
19960612,0.22608,0.22608,0.22608,0.22608,5210106,0
19960613,0.21724,0.21724,0.21724,0.21724,2041386,0
19960614,0.21134,0.21134,0.21134,0.21134,3677361,0
19960617,0.2133,0.2133,0.2133,0.2133,2548013,0
19960618,0.20937,0.20937,0.20937,0.20937,3035637,0
19960619,0.20642,0.20642,0.20642,0.20642,3136323,0
19960620,0.20446,0.20446,0.20446,0.20446,2546277,0
19960621,0.20642,0.20642,0.20642,0.20642,1588731,0
19960624,0.20839,0.20839,0.20839,0.20839,978070,0
19960625,0.20839,0.20839,0.20839,0.20839,3003861,0
19960626,0.20937,0.20937,0.20937,0.20937,2527708,0
19960627,0.2133,0.2133,0.2133,0.2133,5018682,0
19960628,0.21429,0.21429,0.21429,0.21429,1724850,0
19960701,0.21724,0.21724,0.21724,0.21724,1368603,0
19960702,0.21625,0.21625,0.21625,0.21625,3370714,0
19960703,0.21625,0.21625,0.21625,0.21625,2695105,0
19960704,0.21429,0.21429,0.21429,0.21429,2118730,0
19960705,0.2133,0.2133,0.2133,0.2133,2019625,0
19960708,0.20937,0.20937,0.20937,0.20937,889377,0
19960709,0.20839,0.20839,0.20839,0.20839,1066914,0
19960710,0.20642,0.20642,0.20642,0.20642,881505,0
19960711,0.20347,0.20347,0.20347,0.20347,619993,0
19960712,0.20347,0.20347,0.20347,0.20347,1355615,0
19960715,0.20347,0.20347,0.20347,0.20347,2226548,0
19960716,0.19954,0.19954,0.19954,0.19954,982533,0
19960717,0.19364,0.19364,0.19364,0.19364,1715364,0
19960718,0.19364,0.19364,0.19364,0.19364,2154473,0
19960719,0.18381,0.18381,0.18381,0.18381,796691,0
19960722,0.1789,0.1789,0.1789,0.1789,1279014,0
19960723,0.17595,0.17595,0.17595,0.17595,955502,0
19960724,0.1789,0.1789,0.1789,0.1789,449620,0
19960725,0.18578,0.18578,0.18578,0.18578,1385589,0
19960726,0.18381,0.18381,0.18381,0.18381,1343367,0
19960729,0.18676,0.18676,0.18676,0.18676,1296061,0
19960730,0.18381,0.18381,0.18381,0.18381,1150240,0
19960731,0.1789,0.1789,0.1789,0.1789,1019299,0
19960801,0.173,0.173,0.173,0.173,1179102,0
19960802,0.16809,0.16809,0.16809,0.16809,1150553,0
19960805,0.173,0.173,0.173,0.173,1480510,0
19960806,0.17104,0.17104,0.17104,0.17104,1105417,0
19960807,0.16907,0.16907,0.16907,0.16907,1514579,0
19960808,0.17104,0.17104,0.17104,0.17104,1196121,0
19960809,0.1789,0.1789,0.1789,0.1789,1368449,0
19960812,0.18087,0.18087,0.18087,0.18087,858099,0
19960813,0.1789,0.1789,0.1789,0.1789,1714711,0
19960814,0.18087,0.18087,0.18087,0.18087,3426511,0
19960816,0.18578,0.18578,0.18578,0.18578,1323560,0
19960819,0.19364,0.19364,0.19364,0.19364,3017316,0
19960820,0.19364,0.19364,0.19364,0.19364,2836464,0
19960821,0.19364,0.19364,0.19364,0.19364,1082381,0
19960822,0.20642,0.20642,0.20642,0.20642,2460595,0
19960823,0.20937,0.20937,0.20937,0.20937,5429644,0
19960826,0.20446,0.20446,0.20446,0.20446,490570,0
19960827,0.20347,0.20347,0.20347,0.20347,1650853,0
19960828,0.20642,0.20642,0.20642,0.20642,1695339,0
19960829,0.20642,0.20642,0.20642,0.20642,1915653,0
19960830,0.2133,0.2133,0.2133,0.2133,6347945,0
19960902,0.21429,0.21429,0.21429,0.21429,2265606,0
19960903,0.21625,0.21625,0.21625,0.21625,4351509,0
19960904,0.21134,0.21134,0.21134,0.21134,686300,0
19960905,0.18971,0.18971,0.18971,0.18971,3352142,0
19960906,0.19364,0.19364,0.19364,0.19364,2552353,0
19960909,0.19561,0.19561,0.19561,0.19561,1032442,0
19960910,0.19954,0.19954,0.19954,0.19954,2512519,0
19960911,0.19659,0.19659,0.19659,0.19659,1336580,0
19960912,0.19954,0.19954,0.19954,0.19954,2074959,0
19960913,0.20642,0.20642,0.20642,0.20642,3274303,0
19960916,0.20642,0.20642,0.20642,0.20642,4272180,0
19960917,0.20446,0.20446,0.20446,0.20446,783515,0
19960918,0.20446,0.20446,0.20446,0.20446,1210627,0
19960919,0.20151,0.20151,0.20151,0.20151,1783161,0
19960920,0.19954,0.19954,0.19954,0.19954,4272521,0
19960923,0.20347,0.20347,0.20347,0.20347,2120839,0
19960924,0.19856,0.19856,0.19856,0.19856,602415,0
19960925,0.19364,0.19364,0.19364,0.19364,2986286,0
19960926,0.19364,0.19364,0.19364,0.19364,3500323,0
19960927,0.19954,0.19954,0.19954,0.19954,3334937,0
19960930,0.20151,0.20151,0.20151,0.20151,1487919,0
19961001,0.20446,0.20446,0.20446,0.20446,2174902,0
19961002,0.19659,0.19659,0.19659,0.19659,1992037,0
19961003,0.19659,0.19659,0.19659,0.19659,1804022,0
19961004,0.19856,0.19856,0.19856,0.19856,1572673,0
19961007,0.20642,0.20642,0.20642,0.20642,5282023,0
19961008,0.21429,0.21429,0.21429,0.21429,9740451,0
19961009,0.21724,0.21724,0.21724,0.21724,7828021,0
19961010,0.21429,0.21429,0.21429,0.21429,3314446,0
19961011,0.21134,0.21134,0.21134,0.21134,4777785,0
19961014,0.20839,0.20839,0.20839,0.20839,4714857,0
19961015,0.21134,0.21134,0.21134,0.21134,2856151,0
19961016,0.20642,0.20642,0.20642,0.20642,1673514,0
19961017,0.20642,0.20642,0.20642,0.20642,496459,0
19961018,0.19954,0.19954,0.19954,0.19954,2220038,0
19961021,0.19954,0.19954,0.19954,0.19954,2179925,0
19961022,0.19856,0.19856,0.19856,0.19856,990530,0
19961023,0.19856,0.19856,0.19856,0.19856,2311144,0
19961024,0.19659,0.19659,0.19659,0.19659,2406346,0
19961025,0.19659,0.19659,0.19659,0.19659,1270520,0
19961028,0.19364,0.19364,0.19364,0.19364,1679220,0
19961029,0.19266,0.19266,0.19266,0.19266,1104517,0
19961030,0.19659,0.19659,0.19659,0.19659,3351524,0
19961031,0.18873,0.18873,0.18873,0.18873,2548913,0
19961104,0.18971,0.18971,0.18971,0.18971,2482634,0
19961105,0.18971,0.18971,0.18971,0.18971,667330,0
