Date,Open,High,Low,Close,Volume,OpenInt
20051024,0.56343,0.58793,0.55118,0.58793,600000,0
20051025,0.63807,0.68715,0.61353,0.63807,255900,0
20051026,0.671,0.671,0.59645,0.59645,523800,0
20051027,0.59393,0.59393,0.56918,0.59393,646100,0
20051028,0.59484,0.59484,0.53288,0.55766,87200,0
20051031,0.55634,0.5687,0.51925,0.5687,198100,0
20051101,0.54252,0.56718,0.54252,0.56718,11200,0
20051102,0.55952,0.55952,0.53519,0.55952,65500,0
20051103,0.56244,0.57467,0.56244,0.56244,95000,0
20051104,0.56916,0.58153,0.56916,0.56916,70000,0
20051107,0.57397,0.57397,0.54901,0.54901,172700,0
20051108,0.54989,0.54989,0.4999,0.4999,125600,0
20051109,0.51396,0.52649,0.45128,0.50142,132500,0
20051110,0.52334,0.56072,0.51088,0.52334,530200,0
20051111,0.52878,0.52878,0.47842,0.5036,67500,0
20051114,0.49808,0.49808,0.44827,0.44827,229100,0
20051115,0.44872,0.47365,0.44872,0.47365,25800,0
20051116,0.47327,0.52309,0.47327,0.49818,147300,0
20051117,0.49654,0.50895,0.47171,0.49654,108900,0
20051118,0.49586,0.55784,0.49586,0.49586,103400,0
20051121,0.4984,0.4984,0.47348,0.47348,12200,0
20051122,0.47263,0.47263,0.47263,0.47263,300,0
20051123,0.4667,0.49126,0.4667,0.49126,179200,0
20051124,0.47824,0.51503,0.47824,0.4905,105400,0
20051125,0.49102,0.51557,0.49102,0.51557,75200,0
20051128,0.51055,0.52271,0.48624,0.51055,166600,0
20051129,0.51263,0.51263,0.51263,0.51263,110000,0
20051130,0.51442,0.51442,0.50217,0.50217,135700,0
20051201,0.52957,0.56651,0.52957,0.56651,690300,0
20051202,0.56672,0.64064,0.56672,0.59136,200100,0
20051205,0.58894,0.63801,0.58894,0.63801,125400,0
20051206,0.63877,0.63877,0.63877,0.63877,65700,0
20051207,0.68695,0.73602,0.68695,0.73602,186100,0
20051208,0.72408,0.72408,0.58908,0.66272,264000,0
20051209,0.68743,0.68743,0.66288,0.68743,150900,0
20051212,0.6625,0.68659,0.6625,0.6625,51400,0
20051213,0.66715,0.69141,0.66715,0.66715,173200,0
20051214,0.66292,0.69907,0.66292,0.69907,74300,0
20051215,0.67161,0.67161,0.63563,0.63563,93500,0
20051219,0.6673,0.69113,0.63155,0.63155,4200,0
20051220,0.63947,0.63947,0.62763,0.62763,25200,0
20051221,0.63022,0.63022,0.63022,0.63022,1200,0
20051222,0.62808,0.62808,0.61623,0.61623,28500,0
20051223,0.62328,0.62328,0.62328,0.62328,25100,0
20051229,0.67839,0.67839,0.67839,0.67839,20000,0
20060104,0.64809,0.70701,0.64809,0.70701,196500,0
20060105,0.70479,0.70479,0.6578,0.6578,123300,0
20060109,0.70173,0.74851,0.70173,0.74851,133400,0
20060110,0.75066,0.77411,0.73893,0.77411,87200,0
20060111,0.7793,0.80291,0.7793,0.7793,75100,0
20060113,0.80607,0.80607,0.79422,0.79422,17700,0
20060116,0.82859,0.82859,0.81675,0.81675,58800,0
20060117,0.82379,0.83573,0.82379,0.82379,53600,0
20060118,0.94287,0.9548,0.94287,0.9548,20000,0
20060120,0.92481,0.94852,0.92481,0.92481,31700,0
20060123,0.91931,0.91931,0.82502,0.86038,202000,0
20060124,0.83995,1.00328,0.83995,0.93328,218900,0
20060130,0.92223,0.94588,0.89859,0.91041,157600,0
20060131,0.91695,0.91695,0.71451,0.78596,97800,0
20060201,0.83314,0.83314,0.76173,0.76173,21200,0
20060202,0.83475,0.954,0.83475,0.954,226300,0
20060203,1.00015,1.07159,1.00015,1.04777,128900,0
20060206,1.06605,1.06605,1.01867,1.01867,354600,0
20060207,1.03052,1.1845,1.03052,1.1845,289900,0
20060208,1.11254,1.15988,1.05336,1.11254,105400,0
20060209,1.12373,1.31102,1.12373,1.15884,221500,0
20060210,1.16955,1.26311,1.15785,1.15785,76200,0
20060213,1.16145,1.18515,1.13774,1.13774,81500,0
20060214,1.1172,1.22304,1.07016,1.22304,122500,0
20060215,1.24534,1.24534,1.12786,1.12786,33500,0
20060216,1.12325,1.12325,1.02964,1.05305,246100,0
20060217,1.11773,1.11773,1.11773,1.11773,10000,0
20060220,1.10979,1.12147,1.06306,1.06306,30200,0
20060221,1.05525,1.06698,1.05525,1.05525,60500,0
20060222,1.16137,1.1731,1.12618,1.12618,150600,0
20060223,1.2009,1.34218,1.2009,1.34218,480900,0
20060224,1.36497,1.36497,1.27084,1.36497,40800,0
20060227,1.36097,1.45483,1.36097,1.38444,86900,0
20060228,1.35338,1.41222,1.34161,1.41222,57600,0
20060301,1.41048,1.4575,1.41048,1.41048,215400,0
20060302,1.4109,1.57551,1.4109,1.57551,247100,0
