20150724,18.55,19.5,18.55,19.5,666,0
20150727,18.8,19.49,18.8,19.49,5,0
20150728,19.01,19.95,19.01,19.95,42,0
20150729,19.06,19.9,19.06,19.9,1582,0
20150730,19.32,19.32,19.22,19.22,192,0
20150731,19.29,19.6,19.08,19.6,112,0
20150803,18.99,19.5,18.99,19.01,301,0
20150804,19.5,19.77,19.5,19.77,1167,0
20150805,20.29,20.29,19.4,20.1,88,0
20150806,20.99,20.99,19.5,20,76,0
20150807,20.99,20.99,19.3,20,1021,0
20150810,20,20,19.2,19.99,262,0
20150811,19.28,19.94,19.28,19.94,242,0
20150812,19.25,19.93,19.25,19.93,101,0
20150813,19.2,19.91,19,19.85,916,0
20150814,19,20,19,19.91,22,0
20150817,19.01,19.89,18.8,19.4,1481,0
20150818,18.8,19.35,18.8,19.32,736,0
20150819,18.8,19.29,18.8,19.29,6,0
20150820,19.29,19.29,18.21,19,951,0
20150821,18.06,18.89,18.06,18.65,814,0
20150824,18.01,18.6,17.1,18,3774,0
20150825,17.82,17.82,17.1,17.8,1175,0
20150826,17.6,19.29,17.1,17.5,875,0
20150827,17.03,17.5,17.03,17.5,29,0
20150828,17.59,17.6,17.59,17.6,311,0
20150831,16.91,17.59,16.9,17.44,592,0
20150901,17.15,17.96,17.15,17.44,132,0
20150902,17.01,17.79,17.01,17.79,501,0
20150903,17.95,19.3,17.6,18.99,914,0
20150904,18.4,18.4,18.4,18.4,119,0
20150907,18.49,18.49,17.45,18,1847,0
20150909,17.8,17.9,17.5,17.9,899,0
20150910,17.5,17.9,17.21,17.9,1305,0
20150911,17.6,17.95,17.21,17.95,716,0
20150914,17.1,17.95,17.1,17.95,1450,0
20150915,17.21,17.9,17.2,17.9,1325,0
20150916,17.25,17.57,16.8,17.49,111192,0
20150917,17.09,17.65,17.09,17.3,214,0
20150921,17.8,17.8,17.8,17.8,5,0
20150922,17.85,17.85,17.3,17.85,339,0
20150923,17.32,17.94,17.32,17.93,900,0
20150924,17.8,17.8,17.8,17.8,151,0
20150925,17.5,17.97,17.5,17.97,55,0
20150929,17.25,18.05,17.25,18.05,470,0
20151001,18.48,18.48,18.48,18.48,30,0
20151002,18.48,18.49,17.7,18.49,55,0
20151005,17.7,18.58,17.7,18.58,305,0
20151006,18.58,18.9,18.58,18.9,1588,0
20151008,18.92,18.92,18.92,18.92,20,0
20151009,18.1,18.99,18.1,18.99,969,0
20151012,18.4,18.98,18.4,18.98,105,0
20151013,18.25,18.99,18.25,18.99,76,0
20151014,19.15,19.15,17.7,18.72,746,0
20151016,18.11,18.7,18.11,18.56,132,0
20151020,18.06,18.5,18.06,18.5,400,0
20151021,18.06,18.11,18.01,18.01,677,0
20151022,18,18.47,18,18.47,201,0
20151023,17.66,18.46,17.66,18.46,2,0
20151027,18,18.49,18,18.49,68,0
20151028,18.5,18.5,17.8,18.47,658,0
20151029,18.4,18.4,18.4,18.4,60,0
20151030,17.71,18,17.71,18,652,0
20151102,18,18,18,18,5208,0
20151104,17.65,17.94,17.1,17.94,1225,0
20151110,17.21,17.5,17.12,17.5,1200,0
20151112,17.12,17.12,16.32,17.12,589,0
20151113,16.22,16.95,16.22,16.26,222,0
20151116,15.45,16.07,15.31,16.07,7090,0
20151117,15.9,16,15.25,16,1091,0
20151118,15.32,15.99,15.32,15.99,83,0
20151119,15.5,15.84,15.5,15.84,2746,0
20151120,15.67,15.67,15,15.2,6326,0
20151123,15.05,15.05,15.05,15.05,25,0
20151124,15.05,15.05,14.9,14.9,490,0
20151125,14.41,14.69,14,14.69,1248,0
20151126,14.69,14.69,14.65,14.65,394,0
20151127,14.63,14.63,14.63,14.63,105,0
20151130,14.6,14.6,14.6,14.6,880,0
20151201,14.58,14.58,14.3,14.57,2008,0
20151202,14.3,14.5,13.7,14.5,2464,0
20151203,13.91,14.56,13.91,14.56,434,0
20151204,14.57,14.58,13.92,14.5,852,0
