Date,Open,High,Low,Close,Volume,OpenInt
20061221,69.804,71.819,68.465,69.135,54785,0
20061222,69.066,69.066,67.797,68.866,742,0
20061227,69.004,69.742,66.789,69.473,5501,0
20061228,69.804,69.804,68.465,69.473,596,0
20061229,67.389,67.389,67.389,67.389,15,0
20070102,69.135,71.08,69.135,71.08,11114,0
20070103,71.08,72.156,70.142,70.48,1771,0
20070104,69.873,71.55,69.804,69.804,3040,0
20070105,71.149,71.488,71.149,71.488,2677,0
20070108,71.018,71.488,70.811,71.488,1765,0
20070110,71.418,71.418,70.542,70.542,1276,0
20070115,69.473,71.488,69.473,70.88,2178,0
20070116,71.149,72.495,71.149,72.495,3743,0
20070117,72.357,72.495,71.349,71.819,447,0
20070118,71.819,71.819,71.149,71.819,1355,0
20070123,71.149,71.149,71.149,71.149,44,0
20070124,70.95,70.95,70.95,70.95,4,0
20070129,69.604,69.804,69.004,69.804,410,0
20070130,69.135,69.135,69.135,69.135,6,0
20070131,69.135,70.48,69.066,70.48,2946,0
20070201,69.473,69.473,69.473,69.473,27,0
20070202,68.535,68.535,68.465,68.465,99,0
20070205,68.465,68.465,66.452,67.12,79006,0
20070206,65.376,67.12,65.376,67.12,59668,0
20070207,67.459,68.465,67.12,67.12,14958,0
20070208,67.12,67.12,66.582,66.582,15535,0
20070209,66.955,66.955,66.955,66.955,44693,0
20070212,68.328,68.328,68.328,68.328,15,0
20070213,67.797,67.797,67.797,67.797,44,0
20070219,61.085,67.12,61.085,65.782,15076,0
20070220,65.107,65.107,65.107,65.107,27,0
20070221,64.437,64.437,64.437,64.437,111,0
20070223,64.506,64.506,64.506,64.506,27,0
20070226,64.437,64.437,64.437,64.437,67,0
20070227,64.437,64.437,64.437,64.437,266,0
20070228,61.085,63.768,61.085,63.768,15199,0
20070302,63.768,70.073,63.768,65.782,569,0
20070305,70.073,70.073,64.506,65.782,346,0
20070306,66.452,66.452,66.452,66.452,147,0
20070307,68.465,68.465,67.12,67.12,184,0
20070308,70.211,70.211,67.528,69.673,118,0
20070309,69.135,69.135,69.135,69.135,22,0
20070312,67.259,67.259,67.12,67.12,62,0
20070313,67.12,67.12,67.12,67.12,7,0
20070314,65.782,65.782,65.782,65.782,90,0
20070315,65.844,65.844,65.782,65.782,74,0
20070316,65.844,67.797,65.782,67.797,75,0
20070319,67.797,70.48,67.797,69.742,497,0
20070320,68.465,68.465,67.927,67.927,156,0
20070321,68.128,68.128,67.259,67.259,367,0
20070322,69.742,69.804,67.859,67.859,1104,0
20070323,67.797,67.797,67.12,67.12,102,0
20070326,67.12,67.12,67.12,67.12,362,0
20070327,69.135,69.135,67.19,67.19,49,0
20070328,67.12,67.12,67.12,67.12,49,0
20070329,67.086,67.086,66.452,66.452,158,0
20070330,66.52,66.555,66.52,66.555,61,0
20070402,65.34,65.34,65.314,65.34,350,0
20070405,65.314,65.314,63.83,63.83,109,0
20070410,68.397,68.465,64.569,64.569,221,0
20070411,68.397,71.819,68.397,70.811,190460,0
20070412,72.495,72.495,70.48,71.819,1245,0
20070413,70.28,72.425,70.28,71.819,40111,0
20070416,70.48,70.48,69.135,70.48,258,0
20070417,70.48,70.88,70.48,70.542,34152,0
20070418,71.488,77.192,70.542,72.495,13904,0
20070419,70.811,71.488,70.48,71.149,83401,0
20070420,72.495,73.833,71.149,71.819,90617,0
20070423,71.819,77.73,70.611,72.156,121779,0
20070424,74.908,76.516,71.488,72.088,83866,0
20070425,71.687,73.433,71.687,73.433,192144,0
20070426,73.833,76.516,73.833,75.178,247649,0
20070427,76.785,77.523,74.509,74.509,114470,0
20070430,75.178,75.178,73.164,74.978,70456,0
20070502,74.771,75.847,71.819,75.109,187507,0
20070504,75.847,77.192,71.819,72.495,77660,0
20070507,73.095,73.364,70.542,72.156,4911,0
20070508,72.694,72.694,68.866,68.866,2872,0
20070509,70.342,71.819,67.797,71.149,24183,0
20070510,72.425,72.495,69.604,71.887,1391,0
20070511,69.473,71.819,67.797,71.488,1892,0
20070514,75.178,75.847,71.819,72.764,46771,0
20070515,71.819,71.819,68.797,71.488,15647,0
20070516,69.135,74.509,69.135,73.164,10379,0
20070517,73.025,73.833,72.156,73.833,6145,0
20070518,72.495,74.771,70.88,74.771,8760,0
20070521,74.44,74.509,72.826,73.833,66154,0
20070522,73.902,74.709,73.364,73.833,12440,0
20070523,73.501,74.84,73.164,73.833,6328,0
20070524,73.025,74.509,72.225,72.225,9036,0
20070525,71.957,74.171,70.681,73.833,5066,0
20070528,73.164,76.516,72.088,76.516,7582,0
20070529,75.178,75.178,71.819,73.095,36949,0
20070530,71.488,72.826,70.681,70.681,4744,0
20070531,71.149,73.833,71.149,73.364,17846,0
20070601,73.633,73.77,71.618,73.501,6931,0
20070604,73.433,74.509,71.687,74.509,3670,0
20070605,73.164,74.509,72.495,74.44,6054,0
20070606,73.025,74.44,72.495,74.44,2091,0
20070608,72.026,73.833,71.687,73.833,5875,0
20070611,73.833,73.833,72.156,73.702,7785,0
20070612,72.495,72.495,71.488,71.819,6997,0
20070613,71.819,71.819,70.48,71.757,6065,0
20070614,71.819,73.833,71.149,73.294,3436,0
20070615,72.694,73.095,71.488,73.095,7905,0
20070618,72.694,72.694,70.48,70.48,6042,0
20070619,70.48,72.495,70.48,71.149,2982,0
20070620,70.48,71.757,69.673,71.08,5627,0
20070621,69.604,71.149,68.196,71.149,9915,0
20070622,70.48,71.149,69.135,70.48,3971,0
20070625,68.597,73.633,68.597,71.488,7042,0
20070626,71.08,74.509,69.804,73.833,28849,0
20070627,73.77,79.207,72.026,73.833,122132,0
20070628,73.702,74.509,72.826,73.563,12180,0
20070629,72.495,73.833,71.819,73.833,22638,0
20070702,73.633,73.77,72.495,73.77,7950,0
20070703,74.101,74.44,73.633,73.833,40345,0
20070704,75.178,75.178,71.349,73.501,39953,0
20070705,73.501,73.501,72.826,73.501,1477,0
20070706,72.826,75.178,72.826,73.433,4319,0
20070709,73.702,73.702,71.349,72.495,55566,0
20070710,70.611,71.819,69.942,71.819,4483,0
20070711,71.488,74.771,68.797,72.764,6206377,0
20070712,73.164,73.833,71.287,72.088,86653,0
20070713,72.895,73.833,72.225,72.626,66590,0
20070716,73.232,74.24,72.495,73.501,88176,0
20070717,73.501,73.77,72.826,73.364,7840,0
20070718,73.702,73.702,71.819,71.819,72047,0
20070719,72.495,72.826,72.088,72.826,223048,0
20070720,72.826,72.826,72.288,72.495,3964,0
20070723,72.495,72.495,70.48,72.495,12588,0
20070724,72.425,72.425,70.611,71.757,32676,0
20070725,70.611,71.149,70.142,71.149,25796,0
20070726,70.811,71.488,70.48,71.018,13555,0
20070727,70.412,70.412,69.004,69.804,68371,0
20070730,69.135,71.757,69.135,69.204,17247,0
20070731,68.935,69.804,67.12,69.135,78423,0
20070801,68.128,70.412,67.797,69.804,200663,0
20070802,70.011,71.819,69.804,69.804,4850,0
20070803,69.804,69.804,69.135,69.135,905,0
20070806,69.135,69.135,66.452,68.465,60645,0
20070807,68.866,69.204,68.128,68.734,66969,0
