Date,Open,High,Low,Close,Volume,OpenInt
20071009,8.56,8.5789,7.658,8.1091,53326,0
20071010,8.4098,8.4661,8.0056,8.2501,26191,0
20071011,8.2501,8.4943,8.2312,8.4567,13281,0
20071012,8.4474,8.4474,8.0808,8.2219,8142,0
20071015,7.9681,8.3064,7.9681,8.203,9059,0
20071016,8.1749,8.203,8.0151,8.203,11742,0
20071017,8.2219,8.5132,8.2124,8.4567,31944,0
20071018,8.4755,8.4943,8.3158,8.3158,2689,0
20071019,8.1843,8.4003,8.156,8.2876,4360,0
20071022,7.9963,8.2124,7.799,8.2124,17648,0
20071023,8.0808,8.1749,8.0808,8.0903,4645,0
20071024,7.9493,7.9869,7.9493,7.9775,2653,0
20071025,7.9024,8.0339,7.9024,7.9681,8796,0
20071026,7.9588,8.0621,7.799,7.893,2129,0
20071029,7.7709,7.9399,7.7709,7.8178,5104,0
20071030,7.8647,7.893,7.7802,7.893,3990,0
20071031,7.893,7.9869,7.893,7.9869,5763,0
20071102,7.9681,8.3439,7.9681,8.1749,5810,0
20071105,8.3534,8.3534,7.9869,8.1278,4961,0
20071106,8.1278,8.3064,8.0433,8.0433,2639,0
20071107,7.893,8.1372,7.5734,7.8836,7417,0
20071108,6.8593,7.6016,6.8593,7.3386,5125,0
20071109,7.2916,7.5171,7.0472,7.0848,6030,0
20071112,7.0848,7.4231,7.0472,7.0661,3338,0
20071113,6.8593,7.3292,6.8593,7.0379,3507,0
20071114,7.4513,7.4513,7.0567,7.0661,2124,0
20071115,7.0661,7.0661,6.1547,6.1547,5257,0
20071116,6.9063,6.9063,6.2016,6.6244,8218,0
20071119,6.9909,6.9909,6.3237,6.7372,1263,0
20071120,6.5775,6.7184,6.4835,6.5587,10753,0
20071121,6.2956,6.4741,6.1077,6.1077,7476,0
20071122,6.1547,6.568,5.7318,6.568,12684,0
20071123,6.5775,6.6056,6.4835,6.5775,16124,0
20071126,6.568,6.5963,6.4365,6.5775,6802,0
20071127,6.5304,6.5775,6.3989,6.5775,4313,0
20071128,6.5775,6.8593,6.4271,6.8593,19359,0
20071129,7.0472,7.0472,6.5869,7.019,7366,0
20071130,6.9721,6.9721,6.7091,6.9533,1507,0
20071203,7.0472,7.0472,6.8124,7.0379,2041,0
20071204,7.0472,7.0472,6.9533,6.9533,1261,0
20071205,6.8781,7.0285,6.8593,7.019,3733,0
20071206,7.0285,7.1413,6.8593,7.0472,2530,0
20071207,6.8593,7.0472,6.8593,7.0472,3410,0
20071210,7.0379,7.0472,7.0004,7.0472,2995,0
20071211,7.0472,7.2258,7.0004,7.1788,10570,0
20071212,7.1788,7.301,6.7748,7.301,4252,0
20071213,7.301,7.3292,7.0472,7.3198,7541,0
20071214,7.3292,7.348,7.1131,7.3292,7076,0
20071217,7.3292,7.3292,7.0661,7.2351,2860,0
20071218,7.2916,7.4231,7.0472,7.2351,49619,0
20071219,7.254,7.3103,7.019,7.0472,10953,0
20071220,7.0567,7.1788,6.6996,6.8593,14077,0
20071221,7.0285,7.0285,6.6056,6.7466,6225,0
20071227,6.8406,6.8593,6.8124,6.8593,5003,0
20071228,6.7654,7.301,6.7559,7.301,7292,0
20080102,7.2728,7.2728,7.0472,7.2165,2316,0
20080103,7.0097,7.1319,6.8781,7.0379,15941,0
20080104,7.0285,7.301,7.0285,7.2916,20262,0
20080107,7.2822,7.2916,7.0472,7.2916,5341,0
20080108,7.1883,7.2822,7.1883,7.1976,30956,0
20080109,7.1976,7.1976,6.8593,7.0942,5910,0
20080110,6.8875,7.1319,6.8875,6.9157,5551,0
20080111,6.8781,7.1788,6.8781,7.1788,2655,0
20080114,7.0004,7.1319,6.8593,7.0472,13781,0
20080115,6.8688,7.1319,6.8688,7.0472,536,0
20080116,6.1077,6.6621,6.1077,6.3896,6966,0
20080117,6.2956,6.9345,6.1358,6.9345,24438,0
20080118,6.8593,6.9252,6.5963,6.9252,14885,0
20080121,6.9252,6.9252,6.4365,6.5775,440,0
20080122,6.1264,6.568,6.1264,6.4835,2979,0
20080123,6.5775,7.0472,6.5775,6.6432,5612,0
20080124,7.1788,7.1788,6.5023,6.5963,4570,0
20080125,6.6714,6.7654,6.5493,6.5493,4222,0
20080128,7.1883,7.1883,6.8593,6.8688,10358,0
20080129,7.0379,7.0942,6.8688,6.9157,11697,0
20080130,7.1224,7.1224,7.0472,7.0942,5102,0
20080131,7.0942,7.2822,7.0942,7.2728,19188,0
20080201,7.2351,7.5171,7.0472,7.4982,12522,0
20080204,7.5077,7.8741,7.5077,7.5359,4332,0
20080205,7.8647,7.8647,7.3292,7.3667,4264,0
20080206,6.8875,7.5077,6.8875,7.4982,6757,0
20080207,7.4982,7.8459,7.0661,7.6486,11163,0
20080208,7.658,7.6957,7.6111,7.6768,8010,0
20080211,7.6768,8.0715,7.6768,8.0715,8717,0
