Date,Open,High,Low,Close,Volume,OpenInt
20110104,16.192,16.466,15.552,15.909,58591,0
20110105,15.89,15.89,15.277,15.543,6274,0
20110107,15.543,15.552,15.287,15.552,8792,0
20110110,15.552,15.552,14.637,15.497,4659,0
20110111,15.46,15.46,15.094,15.094,88326,0
20110112,15.452,15.452,15.094,15.094,2040,0
20110113,15.094,15.368,15.094,15.368,2530,0
20110114,15.341,15.368,15.094,15.368,2190,0
20110117,15.414,15.414,15.104,15.414,3756,0
20110118,15.414,15.524,15.186,15.524,1909,0
20110119,15.607,15.99,15.533,15.99,11880,0
20110120,15.99,15.99,15.662,15.863,4109,0
20110121,15.973,15.973,15.368,15.368,5057,0
20110124,15.368,15.378,15.149,15.186,2210,0
20110125,15.186,15.543,15.186,15.405,285,0
20110126,15.186,15.433,14.911,15.433,788,0
20110127,15.405,15.405,15.368,15.368,70,0
20110128,15.368,15.734,15.094,15.734,3934,0
20110131,15.909,15.918,15.561,15.918,3523,0
20110201,15.918,15.918,15.918,15.918,362,0
20110202,15.818,15.818,15.368,15.818,1913,0
20110203,15.818,15.818,15.818,15.818,160,0
20110204,15.825,16.009,15.78,16.009,3375,0
20110207,16,16.091,15.561,15.561,4592,0
20110208,15.507,16.1,15.368,16.1,6111,0
20110209,16.082,16.082,16.074,16.082,3282,0
20110210,16.055,16.074,15.515,16.009,8168,0
20110211,16.009,16.009,16.009,16.009,2,0
20110214,16.009,16.009,16.009,16.009,1,0
20110215,15.918,16.009,15.378,16,3543,0
20110216,15.99,15.99,15.561,15.561,3282,0
20110217,15.935,15.935,15.368,15.368,3938,0
20110218,15.78,15.78,15.194,15.194,159,0
20110221,15.533,15.825,15.194,15.323,4094,0
20110222,15.734,15.78,15.689,15.78,3717,0
20110223,15.734,15.78,15.46,15.46,3573,0
20110224,15.46,15.734,15.46,15.734,3629,0
20110225,15.725,15.734,15.725,15.734,1640,0
20110228,15.734,15.734,15.478,15.478,1771,0
20110301,15.717,15.78,15.478,15.478,2755,0
20110302,15.717,15.964,15.552,15.945,11259,0
20110303,15.964,15.964,15.945,15.964,9106,0
20110304,15.973,15.973,15.954,15.973,23779,0
20110307,15.99,16.192,15.99,16.009,9313,0
20110308,16.183,16.421,16.174,16.403,3691,0
20110309,16.403,16.512,16.403,16.466,25903,0
20110310,16.466,16.466,16.466,16.466,2858,0
20110311,16.1,16.466,16.1,16.466,3600,0
20110314,16.375,16.375,16.283,16.375,3334,0
20110315,16.375,16.375,16.009,16.192,4285,0
20110316,16.009,16.192,16.009,16.192,318,0
20110317,16.192,16.375,16.019,16.1,5447,0
20110318,16.375,16.375,16.055,16.192,5520,0
20110321,16.366,16.375,16.366,16.375,3280,0
20110322,16.283,16.283,16.283,16.283,3717,0
20110323,16.045,16.375,16.045,16.375,2722,0
20110324,16.064,16.375,16.064,16.375,7326,0
20110325,16.366,16.366,16.074,16.366,1183,0
20110328,16.366,16.375,16.019,16.366,154720,0
20110329,16.283,16.283,16.283,16.283,1,0
20110330,16.283,16.375,16.027,16.375,59335,0
20110331,16.375,16.375,16.019,16.375,69,0
20110401,16.1,16.293,16.1,16.256,748,0
20110404,16.256,16.256,16.009,16.009,1293,0
20110405,16.009,16.009,16.009,16.009,176,0
20110406,16.019,16.375,16.019,16.045,859,0
20110407,16.036,16.366,16.036,16.366,3662,0
20110408,16.375,16.375,16.064,16.064,380,0
20110411,16.064,16.064,16.036,16.036,2612,0
20110412,16.009,16.256,16.009,16.256,1344,0
20110413,16.283,16.283,16.009,16.009,3281,0
20110414,16.009,16.009,16.009,16.009,370,0
20110415,16.009,16.009,15.552,15.552,653,0
20110418,16.009,16.009,15.552,15.552,35,0
20110419,15.552,16.1,15.552,16.1,6833,0
20110420,16.1,16.283,16.1,16.283,7552,0
20110421,16.283,16.311,15.552,16.275,4864,0
20110426,16.265,16.265,16.192,16.192,87,0
20110427,15.789,16.275,15.789,16.275,579,0
20110428,15.835,16.238,15.835,16.238,15007,0
20110429,16.192,16.265,16.192,16.265,281,0
20110502,16.265,16.265,16.265,16.265,5,0
20110504,16.265,16.366,16.009,16.366,1097,0
20110505,16.246,16.246,16.246,16.246,10,0
20110506,16.192,16.192,16.009,16.192,1552,0
20110509,16.009,16.192,16.009,16.192,1006,0
20110510,16.1,16.1,16.1,16.1,109,0
20110511,16.045,16.045,16.045,16.045,2,0
20110512,16.174,16.174,15.835,16.155,637,0
20110513,16.174,16.174,15.835,15.835,1554,0
20110516,16.009,16.009,16.009,16.009,11,0
20110517,16.009,16.009,16.009,16.009,11,0
20110518,16.009,16.183,15.653,16.183,2083,0
20110519,16.174,16.174,15.643,16.146,719,0
20110520,16.146,16.146,16.146,16.146,11,0
20110523,16.1,16.1,16.1,16.1,11,0
20110524,16.1,16.146,15.653,16.146,1974,0
20110525,16.137,16.137,15.689,16.1,1207,0
20110526,16.119,16.146,15.734,16.146,398,0
20110527,16.137,16.137,15.689,16.1,218,0
20110530,16.146,16.146,15.689,16.1,661,0
20110531,16.1,16.146,16.1,16.146,2850,0
20110601,16.183,16.183,16.183,16.183,5,0
20110602,16.1,16.1,15.744,16.1,333,0
20110603,16.1,16.1,16.1,16.1,5,0
20110606,15.799,16.009,15.799,16.009,989,0
20110607,16.091,16.091,16,16.009,1051,0
20110608,16.082,16.082,16.082,16.082,5,0
20110609,16.082,16.082,15.918,15.918,15353,0
20110610,15.725,15.734,15.725,15.734,29,0
20110613,16.082,16.082,15.918,15.918,21868,0
20110614,16.082,16.082,16.082,16.082,5,0
20110615,15.662,15.662,15.662,15.662,22,0
20110616,15.662,15.662,15.662,15.662,29,0
20110617,15.671,15.689,15.671,15.689,283,0
20110620,15.689,15.689,14.783,15.543,1743,0
20110622,15.186,15.543,15.186,15.543,147,0
20110624,15.552,15.552,15.552,15.552,55,0
20110627,15.552,15.873,15.552,15.873,4373,0
20110628,15.918,15.918,15.552,15.552,72,0
20110629,15.552,15.552,15.507,15.507,6382,0
20110630,15.552,15.552,15.552,15.552,10,0
20110705,15.552,15.552,15.552,15.552,97,0
20110706,14.938,15.414,14.656,15.414,243,0
20110712,14.92,14.92,14.911,14.911,196,0
20110715,14.911,14.911,14.911,14.911,97,0
20110718,14.911,14.911,14.911,14.911,144,0
20110719,15.094,15.094,14.271,15.094,1204,0
20110720,14.911,15.058,14.911,15.058,38,0
20110803,14.18,14.993,14.18,14.993,601,0
20110808,11.893,13.996,11.893,13.996,3163,0
20110809,12.35,13.631,12.35,13.631,2241,0
20110811,13.174,13.174,13.155,13.164,6584,0
20110812,13.155,13.174,13.155,13.174,1268,0
20110816,12.533,12.533,11.893,12.35,5794,0
20110817,12.99,12.99,12.716,12.716,7072,0
20110818,12.716,12.808,12.35,12.808,14967,0
20110822,12.35,12.35,12.35,12.35,4315,0
20110823,12.442,12.442,11.481,12.35,9115,0
20110824,12.259,12.34,11.893,12.34,5466,0
20110829,11.709,12.624,11.709,12.624,1201,0
20110831,11.893,12.259,11.893,12.259,6942,0
20110901,12.35,13.53,12.35,13.53,2405,0
20110906,13.521,13.521,13.521,13.521,24,0
20110907,12.542,13.511,12.542,13.511,583,0
