Date,Open,High,Low,Close,Volume,OpenInt
20041207,5.6845,5.7994,5.5615,5.7337,32161752,0
20041208,5.7337,5.7503,5.701,5.7337,7584832,0
20041209,5.7173,5.7503,5.701,5.7337,5133807,0
20041210,5.7503,5.7503,5.7337,5.7503,2150072,0
20041213,5.7665,5.9306,5.7503,5.8652,2205070,0
20041214,5.8485,5.9143,5.8485,5.8978,1237197,0
20041215,5.8978,6.1522,5.8978,6.1522,2270788,0
20041216,6.1685,6.6279,6.1685,6.6114,5084478,0
20041217,6.6114,6.6279,6.2505,6.4473,1508569,0
20041220,6.4311,6.4967,6.2996,6.4311,997644,0
20041221,6.4311,6.4473,6.2834,6.3162,903103,0
20041222,6.3162,6.3162,6.0782,6.2177,701631,0
20041223,6.2177,6.2177,6.111,6.1193,517516,0
20041224,6.111,6.111,6.0127,6.0619,65045,0
20041227,6.0782,6.3162,6.0619,6.2341,316113,0
20041228,6.2341,6.3326,6.2341,6.2996,376188,0
20041229,6.2996,6.4146,6.267,6.349,935571,0
20041230,6.349,6.4146,6.2341,6.3162,304558,0
20041231,6.3818,6.3818,6.2834,6.3326,58997,0
20050103,6.3655,6.3981,6.2996,6.2996,522048,0
20050104,6.2996,6.2996,6.1848,6.2341,267207,0
20050105,6.1357,6.1848,6.0619,6.1193,429826,0
20050106,6.0619,6.1685,5.9799,6.0619,1052530,0
20050107,6.0454,6.1685,6.0454,6.111,197186,0
20050110,6.1193,6.1357,5.9799,6.1193,254884,0
20050111,6.1193,6.1193,6.0454,6.0782,337430,0
20050112,6.0619,6.1522,6.0619,6.111,231017,0
20050113,6.1193,6.1522,6.1193,6.1357,407284,0
20050114,6.0782,6.1357,6.0619,6.111,246929,0
20050117,6.0782,6.0949,6.029,6.0619,281956,0
20050118,6.0454,6.0454,5.9799,6.0127,508181,0
20050119,5.9799,6.1193,5.9799,6.0949,505806,0
20050120,6.0454,6.0782,5.9799,6.0619,81589,0
20050121,6.0782,6.111,5.9799,6.0949,611532,0
20050124,6.029,6.0619,5.9799,5.9799,473413,0
20050125,5.9962,6.029,5.9962,6.0127,399665,0
20050126,5.9799,6.1357,5.9799,6.111,1036563,0
20050127,6.0782,6.2996,6.0782,6.2996,1672087,0
20050128,6.2341,6.5131,6.2177,6.4802,2255327,0
20050131,6.3981,6.4473,6.3818,6.4311,246910,0
20050201,6.3655,6.4967,6.3655,6.4802,1054257,0
20050202,6.4638,6.6279,6.4638,6.5951,674361,0
20050203,6.5622,6.8493,6.5459,6.8164,757315,0
20050204,6.833,7.2184,6.833,7.2021,1635118,0
20050207,7.2677,7.6942,7.0462,7.1118,1978417,0
20050208,7.1118,7.1118,6.8164,6.8164,374362,0
20050209,6.7673,6.8656,6.6443,6.7839,1330582,0
20050210,6.7509,7.161,6.7344,7.0954,1014746,0
20050211,6.9641,7.0954,6.9641,7.0298,40218,0
20050214,6.8493,6.9478,6.8164,6.8656,127079,0
20050215,6.8986,7.1282,6.8986,7.1118,339451,0
20050216,7.1775,7.4646,7.1775,7.2677,1343512,0
20050217,7.2841,7.7844,7.2677,7.4317,1493808,0
20050218,7.4317,7.6452,7.3334,7.3498,360126,0
20050221,7.366,7.4481,7.3498,7.3498,305456,0
20050222,7.3825,7.4481,7.3334,7.3334,228667,0
20050223,7.2348,7.3334,7.2184,7.2348,939642,0
20050224,7.2513,7.3498,7.2184,7.2348,636421,0
20050225,7.2841,7.3498,7.1447,7.2348,3236218,0
20050228,7.2513,7.5138,7.2021,7.5138,1533500,0
20050301,7.4974,7.4974,7.2677,7.3989,908226,0
20050302,7.2513,7.2513,6.5294,6.5622,4063915,0
20050303,6.7017,6.8001,6.5786,6.6279,4268807,0
20050304,6.7182,6.7509,6.4802,6.4802,4759313,0
20050307,6.5951,6.7344,6.4638,6.7182,1304204,0
20050308,6.7344,6.7509,6.6608,6.6853,103912,0
20050309,6.6853,6.8001,6.6608,6.7673,767530,0
20050310,6.7673,6.7673,6.6689,6.6689,128794,0
20050311,6.6853,6.7017,6.5622,6.5786,704702,0
20050314,6.5459,6.5459,6.4638,6.5131,652035,0
20050315,6.5131,6.5786,6.4638,6.5622,198901,0
20050316,6.5459,6.5622,6.4638,6.5459,426137,0
20050317,6.4802,6.5131,6.4638,6.4638,206105,0
20050318,6.4967,6.5622,6.4967,6.5622,241080,0
20050321,6.5786,6.6279,6.4638,6.4638,726066,0
20050322,6.4638,6.5622,6.4638,6.5622,140232,0
20050323,6.5294,6.5294,6.4638,6.4638,878567,0
20050324,6.4802,6.5622,6.4638,6.4802,559666,0
20050329,6.5131,6.5786,6.5131,6.5294,55165,0
20050330,6.5294,6.5622,6.5131,6.5294,341419,0
20050331,6.5459,6.6279,6.5459,6.5951,330809,0
20050401,6.6279,6.7509,6.6279,6.6279,511302,0
20050404,6.6689,6.6689,6.6279,6.6279,510181,0
20050405,6.6279,6.7509,6.6279,6.7509,152889,0
20050406,6.7673,6.9805,6.7673,6.9478,482051,0
20050407,6.8822,6.9805,6.8822,6.9641,255595,0
20050411,6.9641,6.9805,6.8986,6.9478,74278,0
20050412,6.9478,7.0627,6.9478,7.0298,326451,0
20050413,7.0298,7.2841,7.0135,7.1939,1774564,0
20050414,7.161,7.161,6.8986,6.9478,603839,0
20050415,6.8822,7.0462,6.8822,7.0462,469102,0
20050418,6.8656,7.0298,6.8656,6.9478,304064,0
20050419,6.8656,6.9641,6.8656,6.9478,302122,0
20050420,6.9478,7.0135,6.9314,6.9478,998586,0
20050421,6.9478,7.0298,6.9151,6.997,1386243,0
20050422,7.0462,7.2348,7.0298,7.2348,734752,0
20050425,7.1775,7.2348,7.1118,7.2348,654455,0
20050426,7.1939,7.1939,7.0298,7.1118,221758,0
20050427,7.1118,7.1447,7.0954,7.1118,577740,0
20050428,7.1282,7.2021,7.079,7.2021,2277084,0
20050429,7.2021,7.2021,7.1118,7.1118,187346,0
20050502,7.1118,7.1447,7.1118,7.1118,31063,0
20050504,7.1775,7.3825,7.1775,7.366,433670,0
20050505,7.366,7.4155,7.3006,7.3989,286109,0
20050506,7.3989,7.3989,7.1775,7.3006,86515,0
20050509,7.2184,7.2677,7.2184,7.2513,220322,0
20050510,7.2677,7.3168,7.2021,7.2184,607193,0
20050511,7.1775,7.2677,7.1118,7.2677,372426,0
20050512,7.2021,7.2841,7.1939,7.2021,814235,0
20050513,7.2021,7.2841,7.1939,7.2841,873387,0
20050516,7.2841,7.2841,7.161,7.2184,245983,0
20050517,7.1939,7.1939,7.079,7.161,150928,0
20050518,7.1939,7.1939,7.079,7.1282,545882,0
20050519,7.1282,7.2348,7.0298,7.1775,857145,0
20050520,7.2021,7.4155,7.1447,7.366,1152006,0
20050523,7.366,7.3989,7.3006,7.3498,459726,0
20050524,7.3498,7.3498,7.2513,7.2513,394665,0
20050525,7.2348,7.2677,7.1775,7.2677,381822,0
20050527,7.3334,7.5958,7.3334,7.5794,811976,0
20050530,7.563,7.563,7.3825,7.4974,76624,0
20050531,7.4646,7.4646,7.3825,7.3825,40718,0
20050601,7.3498,7.366,7.2677,7.2677,247295,0
20050602,7.2677,7.563,7.2677,7.563,251641,0
20050603,7.5466,7.6122,7.4974,7.563,1023911,0
20050606,7.5302,7.5958,7.481,7.5138,1457756,0
20050607,7.5138,7.5138,7.4155,7.4646,2425543,0
20050608,7.4317,7.6285,7.4155,7.563,1123510,0
20050609,7.5958,7.7844,7.563,7.6285,777054,0
20050610,7.6122,7.6778,7.563,7.5958,1405255,0
20050613,7.6122,7.6285,7.5794,7.5794,793710,0
20050614,7.5794,7.5958,7.5302,7.5466,1523176,0
20050615,7.5466,7.6615,7.481,7.6285,309911,0
20050616,7.6285,7.6452,7.5958,7.5958,640313,0
20050617,7.5794,7.6122,7.5466,7.6122,375241,0
20050620,8.2438,8.2438,7.7353,7.8829,3476953,0
20050621,7.9484,7.965,7.8337,7.8993,1420619,0
20050622,7.9157,7.9813,7.8993,7.9813,561808,0
20050623,7.9977,8.0798,7.9977,8.0798,611515,0
20050624,8.0634,8.0798,7.9977,8.0471,753139,0
20050627,7.9977,7.9977,7.8829,7.9484,251065,0
20050628,7.9484,7.965,7.8337,7.8829,164952,0
20050629,7.8829,7.9157,7.8502,7.9157,240357,0
20050630,7.9157,7.9157,7.8829,7.9157,166243,0
20050701,7.9157,7.9977,7.8502,7.9977,112720,0
20050704,7.9157,8.1781,7.9157,8.1781,258145,0
20050705,8.1619,8.3833,8.1619,8.252,441610,0
20050706,8.2685,8.4489,8.2685,8.3667,1459238,0
20050707,8.3997,8.3997,8.0305,8.2438,703989,0
20050708,8.2438,8.4161,8.2438,8.3833,237578,0
20050711,8.3997,8.4161,8.3177,8.3997,153979,0
20050712,8.3667,8.3997,8.3177,8.3504,320969,0
20050713,8.3833,8.3997,8.3177,8.3833,860252,0
20050714,8.3667,8.4818,8.3667,8.4818,1087167,0
20050715,8.3997,8.7114,8.3997,8.6294,905032,0
20050718,8.613,8.7442,8.5145,8.6458,374239,0
20050719,8.6785,8.6785,8.5145,8.5309,607082,0
20050720,8.5473,8.5801,8.4981,8.5638,671583,0
20050721,8.5638,8.5638,8.3833,8.3833,327603,0
20050722,8.3833,8.3833,8.1454,8.2438,345157,0
20050725,8.2438,8.2438,8.1781,8.2275,479966,0
20050726,8.2275,8.2275,8.0471,8.0634,1023763,0
20050727,8.0798,8.0798,7.9813,8.0142,379235,0
20050728,8.0471,8.2438,8.0142,8.0961,345614,0
20050729,8.0798,8.2275,8.0798,8.1619,633977,0
20050801,8.1454,8.2685,8.0634,8.1454,261309,0
20050802,8.1946,8.3341,8.1946,8.3341,237250,0
20050803,8.3341,8.3341,8.2275,8.252,307073,0
20050804,8.1454,8.2438,8.1125,8.211,310873,0
20050805,8.211,8.252,8.1946,8.252,419267,0
20050808,8.2685,8.2685,8.211,8.2275,210828,0
20050809,8.2275,8.3341,8.2275,8.2848,1694843,0
20050810,8.2848,8.3177,8.2275,8.252,666407,0
20050811,8.3177,8.3833,8.252,8.3013,915944,0
20050812,8.3341,8.3341,8.1454,8.211,1107181,0
20050816,8.1946,8.211,8.1125,8.1619,246949,0
20050817,8.1454,8.1454,7.9813,8.0798,133714,0
20050818,8.0142,8.0471,7.9813,8.0142,354056,0
20050819,7.9484,7.9484,7.8502,7.8993,378707,0
20050822,7.9157,7.9322,7.8008,7.8993,504482,0
20050823,7.8993,7.8993,7.8008,7.8337,85800,0
20050824,7.8008,8.129,7.8008,8.0798,327733,0
20050825,8.0798,8.1454,8.0471,8.1454,445764,0
20050826,8.1619,8.1781,8.1125,8.1454,108485,0
20050829,8.1454,8.1454,7.965,8.0798,44142,0
20050830,8.0798,8.129,8.0305,8.0798,484439,0
20050831,8.129,8.211,8.1125,8.129,281831,0
20050901,8.129,8.1781,8.0634,8.1781,3120984,0
20050902,8.1619,8.4981,8.1619,8.4161,1095157,0
20050905,8.4489,8.5801,8.4325,8.5309,1727568,0
20050906,8.5309,8.5309,8.2438,8.4818,7589740,0
20050907,8.5145,8.5638,8.2848,8.3997,239037,0
20050908,8.3833,8.5638,8.3177,8.5145,575293,0
20050909,8.5309,8.5801,8.4489,8.5801,783919,0
20050912,8.5801,8.6458,8.5473,8.613,392016,0
20050913,8.7114,8.7114,8.5473,8.613,154950,0
20050914,8.5966,8.5966,8.2848,8.3997,560142,0
20050915,8.3667,8.6458,8.3341,8.6294,966332,0
20050916,8.6458,9.0313,8.6458,8.9984,1443531,0
20050919,8.9822,9.3681,8.8837,9.3184,1095213,0
20050920,9.4006,9.4173,9.1297,9.2118,585636,0
20050921,9.2118,9.2774,9.1462,9.2118,1038136,0
20050922,9.1955,9.1955,9.0477,9.1133,120574,0
20050923,9.0969,9.0969,8.5638,8.9657,3331584,0
20050926,8.8837,9.1297,8.8509,9.1297,456051,0
20050927,9.1462,9.2118,9.0477,9.2118,247722,0
20050928,9.2118,9.2118,8.8016,9.0477,134403,0
20050929,9.0313,9.2774,8.8837,9.2118,392200,0
20050930,9.2281,9.2281,9.1133,9.2118,135953,0
20051003,9.2281,9.614,9.179,9.614,837970,0
20051004,9.614,9.851,9.614,9.679,503052,0
20051005,9.614,9.728,9.4665,9.663,908140,0
20051006,9.531,9.531,9.2118,9.3681,1150089,0
20051007,9.2939,9.531,9.2281,9.531,608407,0
20051010,9.565,9.696,9.531,9.647,899553,0
20051011,9.548,9.827,9.548,9.696,754903,0
20051012,9.728,9.728,9.516,9.548,84998,0
20051013,9.531,9.531,9.2445,9.531,415665,0
20051014,9.4331,9.565,9.2445,9.531,202403,0
20051017,9.531,9.597,9.3681,9.516,241074,0
20051018,9.531,9.531,9.3839,9.4665,82559,0
20051019,9.565,9.565,9.4173,9.516,282326,0
20051020,9.548,9.63,9.548,9.565,338611,0
20051021,9.614,9.614,9.4173,9.4498,271669,0
20051024,9.4498,9.531,9.2118,9.2281,359817,0
20051025,9.261,9.4498,9.2118,9.3184,180704,0
20051026,9.3184,9.3348,9.1297,9.2118,590322,0
20051027,8.9001,9.2118,8.9001,9.2118,215384,0
20051028,9.1133,9.1297,8.9822,9.0477,714481,0
20051031,9.1462,9.2118,9.0477,9.1133,156448,0
20051102,9.2118,9.3102,9.0149,9.2118,501987,0
20051103,9.2118,9.2939,9.1297,9.2939,1306151,0
20051104,9.2774,9.3681,9.1462,9.3681,248075,0
20051107,9.3681,9.4173,9.2281,9.3681,132142,0
20051108,9.2774,9.4498,9.2774,9.4498,46313,0
20051109,9.4665,9.614,9.4331,9.614,114577,0
20051110,9.614,9.663,9.548,9.63,321283,0
20051114,9.696,9.778,9.63,9.778,396768,0
20051115,9.778,9.844,9.728,9.81,268669,0
20051116,9.794,10.114,9.794,10.097,637504,0
20051117,10.229,10.729,10.229,10.417,1442782,0
20051118,10.582,10.951,10.582,10.909,2988364,0
20051121,10.909,10.983,10.713,10.909,278133,0
20051122,10.909,10.909,10.582,10.631,257404,0
20051123,10.648,10.795,10.598,10.762,392627,0
20051124,10.762,10.983,10.713,10.983,888632,0
20051125,11.098,11.098,10.983,11.082,239745,0
20051128,11.197,11.41,10.983,10.983,597068,0
20051129,10.983,11.377,10.909,11.377,488667,0
20051130,11.394,11.468,11.246,11.468,335638,0
20051201,11.484,11.598,11.468,11.468,605237,0
20051202,11.549,11.698,11.533,11.664,540540,0
20051205,11.861,12.164,11.861,12.033,1081551,0
20051206,12.066,12.099,11.681,11.714,1055893,0
20051207,11.78,11.878,11.78,11.829,802493,0
20051208,11.795,11.943,11.795,11.927,1048471,0
20051209,11.943,11.943,11.829,11.861,1981839,0
20051212,11.861,12.28,11.861,12.099,466794,0
20051213,12.198,12.23,12.083,12.23,553124,0
20051214,12.312,12.813,12.312,12.682,1415909,0
20051215,12.878,13.248,12.444,12.444,1003177,0
20051216,12.509,12.764,12.41,12.567,1007925,0
20051219,12.698,12.895,12.616,12.715,442775,0
20051220,12.764,13.01,12.698,12.911,848839,0
20051221,12.961,12.977,12.665,12.682,473164,0
20051222,12.682,12.731,12.378,12.476,522290,0
20051223,12.567,12.845,12.444,12.731,933362,0
20051227,12.845,12.895,12.633,12.796,194759,0
20051228,12.911,12.944,12.682,12.927,476018,0
20051229,12.927,13.067,12.895,13.027,224840,0
20051230,13.027,13.05,12.493,12.599,431205,0
20060102,12.583,12.927,12.198,12.731,209627,0
20060103,12.895,12.895,12.747,12.764,344302,0
20060104,12.862,13.084,12.796,13.084,843734,0
20060105,13.199,13.494,13.084,13.494,592123,0
20060106,13.576,14.528,13.494,14.478,674004,0
20060109,14.626,16.078,13.814,13.912,1205637,0
20060110,13.945,14.117,13.543,13.576,879588,0
20060111,13.797,14.412,13.797,14.346,1114059,0
20060112,14.732,14.732,14.06,14.199,603921,0
20060113,14.117,14.117,13.748,13.748,801924,0
20060116,13.748,13.797,13.576,13.748,672591,0
20060117,13.896,14.011,13.65,13.814,560619,0
20060118,13.576,13.6,13.362,13.494,391752,0
20060119,13.576,13.994,13.576,13.731,406740,0
20060120,13.863,13.863,13.6,13.65,802493,0
20060123,13.264,13.846,13.248,13.731,292534,0
20060124,13.731,13.863,13.248,13.584,340112,0
20060125,13.617,13.731,13.411,13.682,539025,0
20060126,13.731,13.846,13.576,13.814,156770,0
20060127,13.781,13.797,13.543,13.731,557770,0
20060130,13.584,13.699,13.494,13.559,439383,0
20060131,13.584,13.682,13.084,13.099,425406,0
20060201,12.845,13.576,12.444,13.576,527061,0
20060202,13.65,13.716,13.297,13.543,201363,0
20060203,13.576,13.863,13.576,13.863,528546,0
20060206,13.863,14.528,13.83,14.528,538695,0
20060207,14.543,14.593,13.912,14.593,961881,0
20060208,14.543,14.543,14.248,14.543,172360,0
20060209,14.543,15.38,14.543,15.183,1067973,0
20060210,15.266,15.709,15.077,15.315,572248,0
20060213,15.217,16.078,15.143,15.429,323654,0
20060214,15.979,16.242,15.832,15.995,388104,0
20060215,16.078,16.159,15.429,15.733,352110,0
20060216,15.749,15.913,14.7,14.7,407706,0
20060217,15.175,15.512,14.946,15.249,480597,0
20060220,15.512,15.798,14.7,14.781,1000961,0
20060221,14.897,15.094,14.781,14.781,651380,0
20060222,14.831,14.995,14.781,14.863,801693,0
20060223,14.863,15.028,14.732,14.798,525222,0
20060224,14.847,15.094,14.847,15.028,700109,0
20060227,15.183,15.298,14.88,15.028,859151,0
20060228,14.962,15.094,14.38,15.094,1239716,0
20060301,15.028,15.028,14.528,14.528,828983,0
20060302,14.543,14.642,14.216,14.543,508209,0
20060303,14.543,14.543,14.166,14.297,551483,0
20060306,14.38,14.946,14.38,14.946,600843,0
20060307,14.946,14.946,14.511,14.847,515463,0
20060308,14.749,14.863,14.543,14.666,571022,0
20060309,14.666,14.765,14.543,14.642,340618,0
20060310,14.642,14.642,13.896,14.216,1360297,0
20060313,14.076,14.314,14.06,14.134,853716,0
20060314,14.117,14.117,13.666,13.896,741145,0
20060315,14.043,14.199,14.011,14.06,510027,0
20060316,14.199,14.609,14.134,14.494,459345,0
20060317,14.642,14.962,14.543,14.543,853542,0
20060320,14.642,14.831,14.297,14.543,273346,0
20060321,14.543,14.642,14.38,14.38,242207,0
20060322,14.216,14.543,14.216,14.528,229309,0
20060323,14.543,14.626,14.412,14.429,76908,0
20060324,14.543,14.683,14.297,14.543,619578,0
20060327,14.577,14.912,14.577,14.666,412305,0
20060328,14.666,14.683,14.314,14.478,297335,0
20060329,14.297,14.478,14.117,14.429,456378,0
20060330,14.577,14.577,14.429,14.577,1042262,0
20060331,14.577,14.577,14.216,14.248,119150,0
20060403,14.297,14.593,14.265,14.577,226227,0
20060404,14.7,15.094,14.666,15.077,728060,0
20060405,15.126,15.495,15.109,15.109,646694,0
20060406,15.126,15.495,15.044,15.495,1350863,0
20060407,15.512,15.675,15.463,15.61,631681,0
20060410,15.626,15.782,15.38,15.512,317236,0
20060411,15.044,15.512,14.577,15.512,183309,0
20060412,15.347,15.528,15.183,15.429,185288,0
20060413,15.528,15.594,15.158,15.266,141022,0
20060418,15.266,15.266,14.929,14.995,328160,0
20060419,15.175,15.175,14.56,14.683,546278,0
20060420,14.7,14.798,14.38,14.577,3130070,0
20060421,14.609,14.995,14.577,14.814,1318350,0
20060424,14.929,15.183,14.732,15.143,1001309,0
20060425,15.143,15.183,15.06,15.183,327163,0
20060426,15.183,15.512,15.183,15.512,334876,0
20060427,15.528,15.766,15.347,15.626,1569553,0
20060428,15.675,15.692,15.38,15.512,251863,0
20060502,15.183,15.429,15.183,15.347,401143,0
20060504,15.347,15.347,14.88,15.109,1000069,0
20060505,15.109,15.315,14.929,15.011,800215,0
20060508,15.028,15.077,14.946,14.995,570275,0
20060509,14.995,15.643,14.897,15.298,578940,0
20060510,15.463,15.626,15.347,15.512,296482,0
20060511,15.544,15.659,15.478,15.659,338352,0
20060512,15.626,15.626,15.109,15.158,427964,0
20060515,15.347,15.347,14.666,14.831,1160151,0
20060516,14.847,15.281,14.831,15.028,1185504,0
20060517,15.109,15.183,14.716,14.863,700709,0
20060518,14.863,14.863,14.577,14.609,377531,0
20060519,14.765,14.847,14.281,14.666,397104,0
20060522,14.683,15.175,14.38,14.543,1091915,0
20060523,14.297,15.266,14.15,14.897,857585,0
20060524,14.863,14.863,14.478,14.478,403618,0
20060525,14.363,14.863,13.731,14.781,865530,0
