Date,Open,High,Low,Close,Volume,OpenInt
20141118,33.88,33.88,32.5,33.06,14359,0
20141119,33.06,33.47,32,33.3,5357,0
20141120,33.4,33.5,33.4,33.49,3835,0
20141121,33.4,33.8,33.2,33.8,2934,0
20141124,33.95,33.98,33.85,33.9,1324,0
20141125,33.85,33.85,33.5,33.7,4720,0
20141126,33.7,33.8,33.1,33.5,732,0
20141127,33.5,33.7,33.1,33.5,3639,0
20141128,33.5,33.7,33.5,33.5,734,0
20141201,32.7,33,32.7,33,771,0
20141202,33,33.44,32.61,33.44,432,0
20141203,33.7,33.7,32.72,33.7,2898,0
20141204,33.5,33.5,33.01,33.49,1064,0
20141205,33.2,33.2,33.1,33.1,1039,0
20141208,33,33,32.61,32.61,84,0
20141209,32,33.2,32,33,2973,0
20141210,33,33,32.9,32.9,230,0
20141211,32.5,32.51,32.41,32.5,660,0
20141212,32.79,32.79,32.03,32.5,6487,0
20141215,32.1,33.02,32.1,32.5,552,0
20141216,32.25,32.5,32.25,32.33,149,0
20141217,32.37,32.9,32.37,32.75,514,0
20141218,33,33,32.75,32.75,55,0
20141219,32.99,33,32.99,33,14,0
20141222,32.5,32.9,32.17,32.4,608,0
20141223,32.17,32.17,32.17,32.17,267,0
20141229,32.17,33.2,30,32.5,2041,0
20150102,31.3,33.4,31.3,33.4,285,0
20150107,32.4,33,32.4,33,475,0
20150108,33,33,31.66,32.5,4044,0
20150109,32.01,32.5,32.01,32.5,2463,0
20150112,32,32.5,32,32.5,4574,0
20150113,32.9,32.9,32.9,32.9,86,0
20150114,31.6,32.9,31.6,32.11,189,0
20150115,32.01,32.01,32,32,314,0
20150116,30.2,32.84,30.2,32.84,43,0
20150119,30,32.5,30,32.5,5274,0
20150120,32.5,32.5,32.5,32.5,1300,0
20150121,32.85,32.85,32.1,32.1,75,0
20150122,32.5,33,32.5,33,1636,0
20150123,33,35.89,33,35.65,35984,0
20150126,36.1,38.5,36.1,37.93,19534,0
20150127,38.54,38.95,37.5,37.79,9532,0
20150128,37.8,38,36,38,5124,0
20150129,38,38.05,37.56,37.9,1256,0
20150130,38,38,37.45,37.57,1154,0
20150202,37.9,38.37,37.6,37.8,4553,0
20150203,38,38.2,37.9,37.9,4025,0
20150204,38,38.5,37.5,38,3396,0
20150205,38,38,37.7,38,7971,0
20150206,37.85,38,37.85,38,1043,0
20150209,38,38,36.2,38,3307,0
20150210,38,38,37.05,38,5149,0
20150211,38.5,38.5,37.56,37.65,3372,0
20150212,37.5,37.5,35.2,35.95,7061,0
20150213,36.2,36.5,36,36.5,2505,0
20150216,36.52,36.52,36.01,36.15,1889,0
20150217,36.01,36.6,36.01,36.6,10905,0
20150218,36.6,37,36.6,37,122,0
20150219,36.5,36.89,36.5,36.8,2442,0
20150220,36.56,36.98,36.52,36.98,456,0
20150223,36.9,36.9,36.53,36.9,185,0
20150224,36.85,36.85,36.4,36.6,1015,0
20150225,36.8,36.89,36.79,36.8,5376,0
20150226,36.89,37.11,36.82,37.11,1076,0
20150227,37.49,40,37.49,39.8,6155,0
20150302,39.8,40.5,39.2,40.5,4555,0
20150303,41.01,41.89,40.7,41,5455,0
20150304,41,41.8,40.7,41.8,2475,0
20150305,41.9,42.5,40.1,40.8,3984,0
20150306,41,41,40.01,40.01,1871,0
20150309,40.1,40.99,40.1,40.1,444,0
20150310,40.05,40.05,39.19,39.43,4281,0
20150311,39.4,40.45,39.4,40.45,1271,0
20150312,40.99,40.99,39.75,40.68,196,0
20150313,40.7,40.99,40.7,40.9,503,0
20150316,40.89,40.89,40.8,40.8,230,0
20150317,40.7,41,39.6,39.95,1153,0
20150318,40.5,42.6,40.5,42.6,5341,0
20150319,43.65,45,42.6,45,6547,0
20150320,44.9,47.35,44.9,45.5,2026,0
20150323,45.5,46.56,45.01,46.29,457,0
20150324,45.5,45.99,44.01,44.52,1179,0
20150325,44.52,44.8,42.55,43.31,879,0
20150326,43.7,43.7,43,43,15679,0
20150327,43,43.9,43,43,30240,0
20150330,43.85,43.85,42.8,43.69,4462,0
20150331,43.44,43.59,42.97,43,2238,0
20150401,43.2,43.65,42.8,43,1824,0
20150402,43.65,43.65,43,43,2430,0
20150407,44,45.94,43,43.8,4915,0
20150408,44.3,44.58,43.23,44,3838,0
20150409,44,45,43.86,44.53,25330,0
20150410,45.01,48.31,45,48,12185,0
20150413,48.3,48.3,46.71,47.12,3635,0
20150414,47.05,47.05,46.6,47,33387,0
20150415,47,49.39,47,49,3911,0
20150416,49,49.86,48.06,49,3091,0
20150417,49,50.79,49,50.25,10234,0
20150420,50,50,49.5,50,4034,0
20150421,50.5,50.5,49.9,49.9,733,0
20150422,49.65,49.95,48.92,49.95,13529,0
20150423,49.11,50.3,49,49.8,8187,0
20150424,49.95,50.79,49.8,50.3,21707,0
20150427,50.3,50.3,49.11,49.11,1445,0
20150428,48.95,49.9,48.66,49.8,1998,0
20150429,49.75,49.75,49,49.62,916,0
20150430,49.01,49.8,49.01,49.74,337,0
20150504,49.4,49.4,49.29,49.29,317,0
20150505,49.2,49.2,46.32,47.12,4755,0
20150506,47.12,47.99,46.85,46.85,1910,0
20150507,46.56,47,46.56,47,1125,0
20150508,47.1,48,45.5,48,3618,0
20150511,47.22,48.5,47.22,48.5,1796,0
20150512,48.5,48.7,47.55,48.2,1948,0
20150513,48.2,48.2,46.65,47.83,2105,0
20150514,48,48,46.55,46.56,3846,0
20150515,46.21,48,46.21,47.79,2360,0
20150518,47.7,48,47.3,48,5893,0
20150519,47.5,48,47.45,47.5,1463,0
20150520,47.5,47.5,46.5,47.5,923,0
20150521,47.5,48.39,47.38,47.38,22842,0
20150522,47.98,48.95,47.21,48.56,3925,0
20150525,49,49.71,48.8,48.8,4114,0
20150526,48.8,48.8,47.5,48.77,2643,0
20150527,48.49,48.77,48.4,48.5,6806,0
20150528,48.76,48.77,48.45,48.45,2787,0
20150529,48.46,48.46,48.02,48.45,1241,0
20150601,48.45,48.45,47.5,47.5,4910,0
20150602,47.55,48.45,47.55,47.56,2277,0
20150603,47.5,48.3,47.5,48,1400,0
20150605,48.05,48.25,48,48,347,0
20150608,48.19,48.19,47.51,47.51,855,0
20150609,47,47.45,43.12,44.45,10098,0
20150610,46,46,44.12,45.58,2416,0
20150611,45.6,45.6,45.11,45.15,1120,0
20150612,45.15,45.58,43.19,43.55,2709,0
20150615,43.6,43.7,43.6,43.6,916,0
20150616,43.6,43.6,40.2,42.5,3897,0
20150617,42,42.41,41.3,41.3,2564,0
20150618,40.8,41,40.2,40.2,4204,0
20150619,40.2,41.49,40.2,40.8,2401,0
20150622,40.7,42.8,40.7,41.8,986,0
20150623,42,42.7,41.8,42.7,1078,0
20150624,42.7,42.7,40.05,40.05,7509,0
20150625,40.18,41,38.1,38.61,1526,0
20150626,38.71,39.97,38.05,38.05,3769,0
20150629,36,36,35.61,35.81,8162,0
20150630,35.5,36.89,35.5,35.5,6824,0
20150701,35.3,37.9,35.3,37.6,2264,0
20150702,37.5,39.9,37.5,39.54,3014,0
20150703,39.5,39.5,38.5,39.14,5823,0
20150706,38,38,36.75,37.14,5378,0
20150707,37.31,38.07,37.3,37.3,1488,0
20150708,38.08,38.08,35.5,36.2,812,0
20150709,36.2,36.22,36.05,36.2,1675,0
20150710,36.5,36.5,36.21,36.24,2993,0
20150713,36.53,36.53,36.45,36.46,4596,0
20150714,36.6,37.08,36.6,36.79,1301,0
20150715,36.81,36.81,36.7,36.7,1196,0
20150716,36.7,39.7,36.7,39.4,3951,0
20150717,39.32,39.9,39,39.78,1871,0
20150720,40,41,40,40.51,2196,0
20150721,41,41.24,41,41.24,8933,0
