Date,Open,High,Low,Close,Volume,OpenInt
20140109,11.038,11.37,10.755,11.234,115905,0
20140110,11.234,11.351,11.077,11.351,24562,0
20140113,11.204,12.181,11.204,12.083,19972,0
20140114,11.82,12.083,11.82,11.956,13297,0
20140115,11.575,12.005,11.575,11.869,3147,0
20140116,11.908,11.908,11.478,11.478,6917,0
20140117,11.429,11.966,11.282,11.38,13293,0
20140120,11.781,11.781,11.448,11.624,3397,0
20140121,11.712,11.996,11.624,11.986,13884,0
20140122,12.005,12.201,11.829,12.152,18640,0
20140123,12.132,12.191,11.947,12.162,2646,0
20140124,12.015,12.191,11.732,11.966,4862,0
20140127,11.966,12.162,11.527,12.162,3422,0
20140128,11.771,12.191,11.771,12.015,3705,0
20140129,11.898,12.152,11.869,12.113,4906,0
20140130,12.064,12.113,12.054,12.113,2188,0
20140131,12.181,12.66,12.113,12.66,18522,0
20140203,12.318,12.601,12.318,12.406,2464,0
20140204,12.328,12.601,12.328,12.591,11016,0
20140205,12.591,12.699,12.591,12.64,5906,0
20140206,12.699,12.894,12.699,12.777,10902,0
20140207,12.884,12.894,12.552,12.552,4680,0
20140210,12.787,12.787,12.503,12.503,5779,0
20140211,12.748,12.748,12.503,12.699,804,0
20140212,12.572,12.699,12.503,12.699,12165,0
20140213,12.699,12.894,12.21,12.21,53585,0
20140214,12.572,12.894,12.318,12.552,9721,0
20140217,12.552,12.699,12.552,12.562,3756,0
20140218,12.562,12.562,12.22,12.22,7385,0
20140219,12.22,12.318,12.162,12.318,3385,0
20140220,12.582,12.582,12.22,12.259,3411,0
20140221,12.22,12.357,12.113,12.357,1340,0
20140224,12.582,12.582,12.494,12.582,1792,0
20140225,12.582,12.689,12.582,12.679,2662,0
20140226,12.679,12.679,12.503,12.503,448,0
20140227,12.503,12.503,12.494,12.494,1740,0
20140228,12.494,12.572,12.22,12.552,1234,0
20140303,12.308,12.308,11.136,11.722,24801,0
20140304,11.624,12.015,11.624,11.966,3489,0
20140305,12.064,12.191,11.82,11.82,3481,0
20140306,12.21,12.21,11.722,11.722,4863,0
20140307,11.722,11.917,11.722,11.722,1587,0
20140310,11.722,11.722,11.351,11.351,4175,0
20140311,11.536,11.536,11.419,11.429,724,0
20140312,11.429,11.429,10.892,11.224,7628,0
20140313,11.224,11.722,11.136,11.136,523,0
20140314,11.146,11.322,10.696,11.214,6918,0
20140317,11.214,11.517,11.214,11.517,1431,0
20140318,11.429,11.712,11.243,11.712,21257,0
20140319,11.722,11.917,11.439,11.722,361,0
20140320,11.478,11.722,11.478,11.712,700,0
20140321,11.253,11.712,11.253,11.712,46,0
20140324,11.341,11.702,11.341,11.702,169,0
20140325,11.497,11.751,11.488,11.751,2277,0
20140326,11.751,11.917,11.751,11.917,947,0
20140327,11.624,11.624,11.624,11.624,209,0
20140328,11.556,11.771,11.556,11.771,713,0
20140331,11.771,11.908,11.575,11.908,5459,0
20140401,11.722,12.083,11.722,12.083,1331,0
