Date,Open,High,Low,Close,Volume,OpenInt
20131121,17.262,18.197,15.56,15.748,401969,0
20131122,15.766,16.072,15.295,15.738,62855,0
20131125,15.669,15.855,15.256,15.738,30143,0
20131126,15.62,15.835,15.55,15.786,13392,0
20131127,15.835,15.835,15.442,15.698,11515,0
20131128,15.501,15.639,15.422,15.62,6385,0
20131129,15.393,15.738,14.912,15.738,20828,0
20131202,15.738,15.738,15.285,15.442,9835,0
20131203,15.344,15.344,14.95,14.95,20808,0
20131204,14.95,15.088,14.341,14.754,12668,0
20131205,14.744,15.236,14.567,15.128,8210,0
20131206,15.197,15.689,14.852,15.629,5117,0
20131209,15.61,15.639,15.344,15.491,6906,0
20131210,15.295,15.344,14.95,15.246,8670,0
20131211,15.147,15.246,14.912,15.187,5486,0
20131212,14.97,15.137,14.902,15.128,4914,0
20131213,15.039,15.137,14.685,15.137,7802,0
20131216,15.049,15.501,14.754,15.491,5029,0
20131217,15.491,15.491,14.882,15.442,5633,0
20131218,14.999,15.442,14.999,15.373,6027,0
20131219,15.373,15.373,14.902,15.187,2683,0
20131220,15.335,15.335,14.714,15.019,18956,0
20131223,14.764,15.226,14.754,15.187,2474,0
20131227,15.167,15.59,14.902,15.58,10751,0
20131230,15.108,15.56,15.108,15.541,5645,0
20140102,14.95,15.531,14.774,15.187,17036,0
20140103,15.137,15.137,14.616,14.833,9484,0
20140107,14.793,14.823,14.557,14.823,1622,0
20140108,14.833,14.843,14.518,14.843,1708,0
20140109,14.528,14.803,14.469,14.724,2561,0
20140110,14.724,14.724,14.163,14.537,6109,0
20140113,14.695,14.695,14.42,14.528,1315,0
20140114,14.459,14.645,14.252,14.567,1983,0
20140115,14.262,14.724,14.163,14.479,4135,0
20140116,14.134,14.537,14.134,14.429,4275,0
20140117,14.705,14.705,14.075,14.41,3623,0
20140120,14.144,14.685,14.144,14.557,2445,0
20140121,14.557,14.655,14.213,14.547,991,0
20140122,14.557,14.557,14.252,14.537,2306,0
20140123,14.459,14.528,14.066,14.459,5509,0
20140124,14.066,14.498,13.957,14.459,3024,0
20140127,14.459,14.459,13.78,14.429,1089,0
20140128,14.429,14.429,13.829,14.39,1612,0
20140129,14.39,14.41,13.967,14.341,1930,0
20140130,14.341,14.341,14.016,14.341,285,0
20140131,14.341,14.705,13.918,14.705,4876,0
20140203,14.705,14.705,14.508,14.518,1893,0
20140204,14.695,14.695,14.282,14.645,570,0
20140205,14.645,14.655,14.41,14.655,775,0
20140206,14.645,14.655,14.066,14.586,6382,0
20140207,14.262,14.586,14.085,14.567,5643,0
20140210,14.163,14.655,14.163,14.655,5395,0
20140211,14.557,15.412,14.557,14.744,28055,0
20140212,15.049,15.295,14.754,15.098,5633,0
20140213,15.098,15.137,14.803,14.989,4235,0
20140214,15.137,15.137,14.754,15.049,10260,0
20140217,14.754,15.029,14.665,14.902,2139,0
20140218,14.557,14.803,14.439,14.754,2607,0
20140219,14.705,14.754,14.606,14.754,468,0
20140220,14.754,14.754,13.967,14.459,4668,0
20140221,14.183,14.557,14.183,14.547,2488,0
20140224,14.557,14.872,14.311,14.705,3302,0
20140225,14.754,14.852,14.282,14.852,8919,0
20140226,14.843,14.843,13.977,14.41,18237,0
20140227,14.36,14.508,13.327,14.252,9897,0
20140228,14.252,14.351,13.918,14.193,5752,0
20140303,13.76,13.76,12.787,13.721,10840,0
20140304,13.721,13.721,13.279,13.574,1288,0
20140305,13.574,13.574,12.885,12.885,10215,0
20140306,12.797,12.876,12.098,12.876,12509,0
20140307,12.885,13.18,12.265,12.59,80433,0
20140310,12.59,12.856,12.295,12.698,4703,0
20140311,12.688,12.738,12.393,12.728,656,0
20140312,12.678,12.678,12.108,12.54,15519,0
20140313,12.678,12.678,12.079,12.521,525,0
20140314,12.295,12.491,11.311,12.186,31131,0
20140317,11.803,12.639,11.803,12.639,2562,0
20140318,12.54,12.59,11.852,12.59,3404,0
20140319,12.59,12.59,12.01,12.491,5314,0
20140320,12.59,13.23,12.393,13.131,17900,0
20140321,12.934,13.524,12.738,13.279,7605,0
20140324,13.279,13.279,12.305,13.18,3144,0
20140325,13.18,13.18,12.491,13.042,231,0
20140326,13.042,13.042,12.688,13.042,863,0
20140327,13.082,13.269,12.708,13.022,28317,0
20140328,13.131,13.131,12.393,13.032,4278,0
20140331,13.082,13.77,13.072,13.77,6584,0
20140401,13.721,13.721,13.279,13.653,1614,0
20140402,13.633,13.633,13.042,13.505,1919,0
20140403,13.032,13.495,12.993,13.269,3665,0
20140404,12.983,13.455,12.983,13.455,4980,0
20140407,13.327,13.455,13.327,13.455,205,0
20140408,13.082,13.445,12.866,13.23,1854,0
20140409,13.269,13.269,12.885,12.973,2058,0
20140410,12.876,13.259,12.876,13.082,1211,0
20140411,13.249,13.249,12.453,13.22,2325,0
20140414,13.22,13.22,12.787,13.18,420,0
20140415,12.698,13.17,12.698,13.17,1574,0
20140416,12.738,13.161,12.698,12.953,2209,0
20140417,12.944,12.944,12.885,12.924,420,0
20140422,12.924,12.924,12.777,12.924,103,0
20140423,12.59,12.914,12.59,12.914,370,0
20140424,12.914,12.914,12.491,12.876,842,0
20140425,12.876,12.876,12.6,12.688,718,0
20140428,12.688,12.688,12.305,12.334,780,0
20140429,12.344,12.58,11.892,12.472,3165,0
20140430,12.472,12.688,11.911,12.433,1168,0
20140502,12.423,12.433,12.423,12.433,291,0
20140505,12.01,12.59,12.01,12.433,1000,0
20140506,12.393,12.953,12.226,12.885,1217,0
20140507,12.787,12.787,12.423,12.718,8969,0
20140508,12.718,12.718,12.334,12.384,387,0
