20141203,3.27,3.27,3.12,3.16,33370,0
20141204,3.16,3.21,3.11,3.16,10910,0
20141205,3.19,3.19,3.11,3.11,12887,0
20141208,3.11,3.19,3.05,3.1,57273,0
20141209,3.06,3.27,3.02,3.2,2496714,0
20141210,3.21,3.21,3.12,3.19,40902,0
20141211,3.11,3.22,3.11,3.2,1065271,0
20141212,3.16,3.35,3.16,3.35,103024,0
20141215,3.39,3.41,3.27,3.4,55017,0
20141216,3.39,3.39,3.25,3.34,42084,0
20141217,3.35,3.41,3.26,3.37,61945,0
20141218,3.37,3.4,3.28,3.35,51440,0
20141219,3.3,3.4,3.21,3.25,150767,0
20141222,3.25,3.3,3.24,3.29,69547,0
20141223,3.3,3.49,3.22,3.49,104944,0
20141229,3.46,3.49,3.36,3.45,149686,0
20141230,3.49,3.49,3.37,3.39,129493,0
20150102,3.39,3.44,3.33,3.39,27307,0
20150105,3.35,3.4,3.3,3.4,124928,0
20150107,3.42,3.42,3.3,3.34,61956,0
20150108,3.38,3.4,3.34,3.4,142883,0
20150109,3.4,3.4,3.35,3.35,11963,0
20150112,3.36,3.4,3.34,3.34,27049,0
20150113,3.34,3.42,3.34,3.41,34709,0
20150114,3.43,3.43,3.34,3.37,10855,0
20150115,3.38,3.38,3.3,3.3,44211,0
20150116,3.3,3.39,3.3,3.3,5947,0
20150119,3.35,3.4,3.3,3.3,294187,0
20150120,3.38,3.38,3.21,3.26,52507,0
20150121,3.25,3.26,3.25,3.26,2714,0
20150122,3.38,3.38,3.28,3.3,3776,0
20150123,3.35,3.35,3.28,3.28,5650,0
20150126,3.26,3.34,3.26,3.29,13655,0
20150127,3.26,3.31,3.25,3.3,35513,0
20150128,3.3,3.3,3.26,3.26,160843,0
20150129,3.27,3.28,3.27,3.28,17360,0
20150130,3.32,3.32,3.28,3.3,16955,0
20150202,3.32,3.32,3.28,3.29,16809,0
20150203,3.3,3.37,3.28,3.3,24811,0
20150204,3.34,3.34,3.29,3.29,5748,0
20150205,3.3,3.3,3.29,3.29,19164,0
20150206,3.29,3.29,3.27,3.29,16989,0
20150209,3.33,3.38,3.33,3.36,60823,0
20150210,3.37,3.37,3.34,3.35,7035,0
20150211,3.35,3.38,3.28,3.28,61582,0
20150212,3.35,3.35,3.31,3.35,31029,0
20150213,3.37,3.4,3.35,3.36,52151,0
20150216,3.4,3.4,3.31,3.34,32429,0
20150217,3.37,3.37,3.33,3.33,14790,0
20150218,3.35,3.35,3.32,3.35,2205,0
20150219,3.35,3.35,3.33,3.33,7260,0
20150220,3.33,3.36,3.32,3.36,11594,0
20150223,3.36,3.36,3.33,3.36,9284,0
20150224,3.35,3.45,3.34,3.43,169742,0
