Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-03-19,09:05:00,3.36,3.36,3.36,3.36,1676,0
2014-03-19,09:15:00,3.36,3.36,3.36,3.36,1834,0
2014-03-19,09:40:00,3.36,3.36,3.12,3.12,8,0
2014-03-19,10:00:00,3.36,3.36,3.36,3.36,42,0
2014-03-19,10:20:00,3.36,3.36,3.36,3.36,4,0
2014-03-19,11:25:00,3.36,3.36,3.36,3.36,333,0
2014-03-19,11:35:00,3.12,3.12,3.12,3.12,8,0
2014-03-19,12:00:00,3.12,3.12,3.12,3.12,84,0
2014-03-19,12:10:00,3.36,3.36,3.36,3.36,417,0
2014-03-19,12:35:00,3.12,3.12,3.12,3.12,329,0
2014-03-19,13:05:00,3.12,3.12,3.12,3.12,218,0
2014-03-19,14:35:00,3.12,3.12,3.12,3.12,13,0
2014-03-19,14:45:00,3.36,3.36,3.36,3.36,3046,0
2014-03-19,15:15:00,3.36,3.36,3.36,3.36,18999,0
2014-03-19,15:20:00,3.36,3.36,3.36,3.36,833,0
2014-03-19,15:30:00,3.36,3.36,3.36,3.36,932,0
2014-03-19,15:35:00,3.36,3.36,3.36,3.36,1250,0
2014-03-19,15:55:00,3.36,3.6,3.36,3.6,84666,0
2014-03-19,16:00:00,3.6,3.6,3.6,3.6,9167,0
2014-03-19,16:05:00,3.6,3.6,3.6,3.6,7617,0
2014-03-19,16:10:00,3.6,3.84,3.6,3.84,66158,0
2014-03-19,16:25:00,3.84,3.84,3.84,3.84,19017,0
2014-03-19,16:30:00,3.84,3.84,3.84,3.84,7754,0
2014-03-19,16:35:00,4.08,4.08,4.08,4.08,527,0
2014-03-19,16:45:00,4.08,4.08,4.08,4.08,613,0
2014-03-19,16:50:00,3.84,4.08,3.84,4.08,21572,0
2014-03-20,09:05:00,4.08,4.08,3.84,3.84,11987,0
2014-03-20,09:10:00,4.08,4.08,3.84,3.84,10463,0
2014-03-20,09:15:00,3.84,3.84,3.84,3.84,3628,0
2014-03-20,09:25:00,3.84,3.84,3.84,3.84,77,0
2014-03-20,09:30:00,3.84,3.84,3.84,3.84,208,0
2014-03-20,09:35:00,3.84,4.08,3.84,4.08,3333,0
2014-03-20,09:45:00,4.08,4.08,3.84,3.84,4977,0
2014-03-20,09:50:00,3.84,3.84,3.84,3.84,2298,0
2014-03-20,10:00:00,4.08,4.08,4.08,4.08,4,0
2014-03-20,10:05:00,3.84,3.84,3.84,3.84,192,0
2014-03-20,10:10:00,3.84,3.84,3.84,3.84,19082,0
2014-03-20,10:15:00,3.84,3.84,3.84,3.84,833,0
2014-03-20,10:20:00,3.84,3.84,3.84,3.84,83,0
2014-03-20,10:25:00,3.84,3.84,3.84,3.84,417,0
2014-03-20,10:30:00,3.84,4.08,3.84,4.08,132872,0
2014-03-20,10:35:00,4.32,4.32,4.32,4.32,9563,0
2014-03-20,10:40:00,4.32,4.32,4.08,4.32,105987,0
2014-03-20,10:45:00,4.08,4.32,4.08,4.32,1483,0
2014-03-20,10:50:00,4.08,4.08,4.08,4.08,4479,0
2014-03-20,10:55:00,4.32,4.32,4.32,4.32,521,0
2014-03-20,11:00:00,4.08,4.32,4.08,4.32,7175,0
2014-03-20,11:05:00,4.32,4.32,4.08,4.08,25342,0
2014-03-20,11:10:00,4.32,4.32,4.32,4.32,1750,0
2014-03-20,11:15:00,4.08,4.08,4.08,4.08,27205,0
2014-03-20,11:20:00,4.08,4.08,3.84,4.08,3152,0
2014-03-20,11:25:00,4.08,4.08,4.08,4.08,354,0
2014-03-20,11:30:00,4.08,4.08,4.08,4.08,373,0
2014-03-20,11:35:00,3.84,3.84,3.84,3.84,136221,0
2014-03-20,11:40:00,3.84,3.84,3.6,3.84,1250,0
2014-03-20,11:45:00,3.84,3.84,3.84,3.84,1153,0
2014-03-20,11:50:00,3.84,3.84,3.6,3.6,3713,0
2014-03-20,11:55:00,3.6,3.6,3.6,3.6,138292,0
2014-03-20,12:05:00,3.6,3.6,3.6,3.6,22324,0
2014-03-20,12:10:00,3.6,3.6,3.6,3.6,1333,0
2014-03-20,12:15:00,3.6,3.6,3.6,3.6,1424,0
2014-03-20,12:20:00,3.6,3.6,3.6,3.6,1878,0
2014-03-20,12:25:00,3.6,3.6,3.6,3.6,483,0
2014-03-20,12:35:00,3.6,3.6,3.6,3.6,958,0
2014-03-20,12:40:00,3.6,3.6,3.6,3.6,1431,0
2014-03-20,12:45:00,3.6,3.6,3.6,3.6,125,0
2014-03-20,12:50:00,3.6,3.6,3.6,3.6,250,0
2014-03-20,13:00:00,3.6,3.6,3.6,3.6,833,0
2014-03-20,13:05:00,3.6,3.6,3.6,3.6,1335,0
2014-03-20,13:15:00,3.6,3.6,3.6,3.6,35498,0
2014-03-20,13:20:00,3.6,3.6,3.6,3.6,104,0
2014-03-20,13:25:00,3.6,3.6,3.6,3.6,1228,0
2014-03-20,13:30:00,3.6,3.6,3.6,3.6,208,0
2014-03-20,13:35:00,3.6,3.6,3.6,3.6,417,0
2014-03-20,13:40:00,3.6,3.6,3.6,3.6,4417,0
2014-03-20,13:45:00,3.6,3.6,3.6,3.6,417,0
2014-03-20,13:50:00,3.6,3.6,3.6,3.6,13589,0
2014-03-20,13:55:00,3.6,3.6,3.6,3.6,83,0
2014-03-20,14:05:00,3.6,3.6,3.6,3.6,9690,0
2014-03-20,14:30:00,3.6,3.6,3.6,3.6,7708,0
2014-03-20,14:35:00,3.6,3.6,3.6,3.6,9365,0
2014-03-20,14:40:00,3.6,3.6,3.6,3.6,3100,0
2014-03-20,14:50:00,3.6,3.6,3.6,3.6,583,0
2014-03-20,14:55:00,3.6,3.6,3.6,3.6,100,0
2014-03-20,15:15:00,3.6,3.6,3.6,3.6,13681,0
2014-03-20,15:20:00,3.6,3.6,3.6,3.6,545,0
2014-03-20,16:00:00,3.6,3.6,3.6,3.6,4176,0
2014-03-20,16:10:00,3.36,3.36,3.36,3.36,7395,0
2014-03-20,16:15:00,3.36,3.36,3.36,3.36,6511,0
2014-03-20,16:25:00,3.36,3.36,3.36,3.36,114,0
2014-03-20,16:30:00,3.6,3.6,3.6,3.6,88,0
2014-03-20,16:35:00,3.6,3.6,3.6,3.6,7819,0
2014-03-20,16:40:00,3.36,3.6,3.36,3.6,777,0
2014-03-20,16:45:00,3.6,3.6,3.6,3.6,344,0
2014-03-20,16:50:00,3.6,3.6,3.36,3.36,9453,0
2014-03-21,09:05:00,3.36,3.36,3.36,3.36,625,0
2014-03-21,09:15:00,3.36,3.36,3.36,3.36,553,0
2014-03-21,09:25:00,3.6,3.6,3.6,3.6,1098,0
2014-03-21,09:30:00,3.6,3.6,3.6,3.6,625,0
2014-03-21,09:55:00,3.6,3.6,3.6,3.6,1388,0
2014-03-21,10:10:00,3.6,3.6,3.6,3.6,598,0
2014-03-21,10:25:00,3.6,3.6,3.6,3.6,2926,0
2014-03-21,10:30:00,3.6,3.6,3.6,3.6,5084,0
2014-03-21,10:35:00,3.6,3.6,3.6,3.6,1528,0
2014-03-21,10:45:00,3.6,3.6,3.6,3.6,6667,0
2014-03-21,10:50:00,3.6,3.6,3.6,3.6,417,0
2014-03-21,11:05:00,3.6,3.6,3.36,3.36,1391,0
2014-03-21,11:10:00,3.36,3.36,3.36,3.36,6250,0
2014-03-21,11:35:00,3.36,3.36,3.36,3.36,31842,0
2014-03-21,11:55:00,3.6,3.6,3.6,3.6,0,0
2014-03-21,12:20:00,3.36,3.36,3.36,3.36,1728,0
