Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-02-19,09:45:00,6.82,6.82,6.82,6.82,1100,0
2015-02-19,11:00:00,6.65,6.65,6.65,6.65,1000,0
2015-02-19,11:05:00,6.62,6.62,6.62,6.62,1,0
2015-02-19,12:45:00,6.77,6.99,6.77,6.99,1113,0
2015-02-19,12:50:00,6.82,6.82,6.82,6.82,1100,0
2015-02-19,13:35:00,6.98,6.99,6.98,6.99,10,0
2015-02-19,13:45:00,6.82,6.82,6.82,6.82,100,0
2015-02-19,14:00:00,6.98,6.99,6.98,6.99,10,0
2015-02-19,15:00:00,6.68,6.68,6.65,6.65,1919,0
2015-02-19,15:05:00,6.79,6.97,6.79,6.97,13,0
2015-02-19,16:00:00,6.82,6.95,6.82,6.82,502,0
2015-02-20,09:45:00,6.89,6.89,6.89,6.89,3,0
2015-02-23,09:20:00,6.97,6.97,6.97,6.97,5,0
2015-02-23,09:25:00,6.8,6.97,6.8,6.97,727,0
2015-02-23,10:40:00,6.8,6.8,6.8,6.8,1103,0
2015-02-23,10:45:00,6.66,6.66,6.66,6.66,816,0
2015-02-23,10:50:00,6.8,6.97,6.8,6.97,12,0
2015-02-23,11:40:00,6.82,6.82,6.82,6.82,50,0
2015-02-23,14:50:00,6.66,6.66,6.66,6.66,362,0
2015-02-23,16:50:00,6.66,6.66,6.66,6.66,475,0
2015-02-24,09:05:00,6.7,6.7,6.7,6.7,40,0
2015-02-24,09:50:00,6.71,6.71,6.66,6.66,1594,0
2015-02-24,10:35:00,6.8,6.8,6.8,6.8,2,0
2015-02-25,09:05:00,6.86,6.86,6.86,6.86,2,0
2015-02-25,11:05:00,6.69,6.69,6.69,6.69,1107,0
2015-02-25,16:35:00,6.67,6.67,6.66,6.66,1116,0
2015-02-26,10:10:00,6.8,6.8,6.8,6.8,170,0
2015-02-27,12:00:00,6.7,6.7,6.64,6.64,600,0
2015-02-27,14:05:00,6.7,6.7,6.7,6.7,140,0
2015-02-27,15:30:00,6.78,6.78,6.78,6.78,10,0
2015-02-27,16:10:00,6.75,6.75,6.75,6.75,81,0
2015-02-27,16:35:00,6.76,6.76,6.76,6.76,343,0
2015-02-27,16:50:00,6.71,6.71,6.71,6.71,119,0
2015-03-02,09:35:00,6.79,6.79,6.79,6.79,50,0
2015-03-02,11:15:00,6.79,6.8,6.79,6.8,500,0
2015-03-02,11:20:00,6.8,6.8,6.8,6.8,80,0
2015-03-02,11:35:00,6.8,6.8,6.8,6.8,135,0
2015-03-02,11:55:00,6.85,6.85,6.85,6.85,112,0
2015-03-02,16:50:00,6.8,6.8,6.8,6.8,125,0
2015-03-04,09:05:00,6.9,6.9,6.9,6.9,50,0
2015-03-04,09:25:00,6.8,6.8,6.75,6.75,434,0
2015-03-04,11:20:00,6.8,6.8,6.8,6.8,140,0
2015-03-04,14:15:00,6.87,6.87,6.87,6.87,50,0
2015-03-04,14:30:00,6.87,6.9,6.87,6.9,427,0
2015-03-05,09:20:00,6.9,6.9,6.9,6.9,269,0
2015-03-05,09:55:00,6.9,6.9,6.81,6.81,100,0
2015-03-05,10:20:00,6.97,6.99,6.97,6.99,850,0
2015-03-05,12:05:00,6.98,6.98,6.98,6.98,171,0
2015-03-06,09:45:00,6.99,6.99,6.99,6.99,500,0
2015-03-06,10:25:00,6.99,6.99,6.99,6.99,39,0
2015-03-06,10:35:00,7,7,7,7,300,0
2015-03-06,11:00:00,7,7,7,7,300,0
2015-03-06,11:15:00,7,7,7,7,500,0
2015-03-06,11:20:00,7,7,7,7,1500,0
2015-03-06,11:25:00,7,7,7,7,500,0
2015-03-06,11:30:00,7.1,7.1,7.1,7.1,450,0
2015-03-06,11:50:00,7.1,7.1,7.1,7.1,130,0
2015-03-06,13:15:00,7.18,7.18,7.18,7.18,384,0
2015-03-06,13:30:00,7.18,7.2,7.18,7.2,6757,0
2015-03-06,13:45:00,7.2,7.2,7.2,7.2,346,0
2015-03-06,14:00:00,7.2,7.2,7.2,7.2,2406,0
2015-03-06,14:05:00,7.2,7.2,7.2,7.2,75,0
2015-03-06,14:25:00,7.19,7.2,7.19,7.2,3439,0
2015-03-06,14:35:00,7.2,7.2,7.2,7.2,952,0
2015-03-06,14:55:00,7.2,7.2,7.2,7.2,2125,0
2015-03-06,15:00:00,7.2,7.2,7.2,7.2,3232,0
2015-03-06,15:15:00,7.2,7.2,7.2,7.2,300,0
2015-03-06,15:25:00,7.2,7.2,7.2,7.2,948,0
2015-03-06,15:40:00,7.3,7.3,7.3,7.3,121,0
2015-03-06,15:45:00,7.3,7.3,7.3,7.3,148,0
2015-03-06,16:10:00,7.42,7.42,7.42,7.42,400,0
2015-03-06,16:20:00,7.3,7.3,7.3,7.3,130,0
2015-03-06,16:25:00,7.31,7.31,7.3,7.3,402,0
2015-03-06,16:40:00,7.3,7.3,7.3,7.3,292,0
2015-03-06,16:50:00,7.32,7.32,7.32,7.32,587,0
2015-03-09,09:05:00,7.35,7.35,7.35,7.35,3440,0
2015-03-09,09:15:00,7.35,7.35,7.35,7.35,252,0
2015-03-09,09:25:00,7.43,7.61,7.43,7.61,3150,0
2015-03-09,09:30:00,7.61,7.61,7.61,7.61,368,0
2015-03-09,09:35:00,7.6,7.6,7.6,7.6,482,0
2015-03-09,10:00:00,7.6,7.6,7.6,7.6,120,0
2015-03-09,10:05:00,7.6,7.6,7.6,7.6,480,0
2015-03-09,10:50:00,7.5,7.5,7.5,7.5,58,0
2015-03-09,10:55:00,7.59,7.61,7.59,7.61,2200,0
2015-03-09,11:25:00,7.61,7.75,7.61,7.75,1052,0
2015-03-09,11:30:00,7.75,7.75,7.75,7.75,113,0
2015-03-09,11:50:00,7.65,7.65,7.6,7.6,259,0
2015-03-09,12:05:00,7.6,7.6,7.6,7.6,141,0
2015-03-09,12:10:00,7.6,7.6,7.6,7.6,320,0
2015-03-09,12:15:00,7.6,7.6,7.6,7.6,539,0
2015-03-09,12:25:00,7.6,7.6,7.6,7.6,48,0
2015-03-09,12:40:00,7.56,7.56,7.56,7.56,400,0
2015-03-09,12:50:00,7.56,7.56,7.56,7.56,684,0
2015-03-09,13:00:00,7.56,7.56,7.56,7.56,600,0
2015-03-09,13:25:00,7.6,7.6,7.6,7.6,123,0
2015-03-09,13:45:00,7.6,7.6,7.6,7.6,137,0
2015-03-09,14:20:00,7.6,7.6,7.6,7.6,3,0
2015-03-09,14:25:00,7.6,7.6,7.6,7.6,21,0
2015-03-09,15:05:00,7.56,7.56,7.55,7.55,310,0
2015-03-09,16:00:00,7.55,7.55,7.55,7.55,299,0
2015-03-09,16:10:00,7.55,7.55,7.55,7.55,51,0
2015-03-09,16:35:00,7.55,7.7,7.53,7.7,1145,0
2015-03-09,16:40:00,7.53,7.53,7.46,7.46,1451,0
2015-03-10,09:20:00,7.55,7.55,7.55,7.55,400,0
2015-03-10,09:30:00,7.65,7.65,7.65,7.65,202,0
2015-03-10,10:00:00,7.55,7.63,7.46,7.63,600,0
2015-03-10,10:20:00,7.55,7.55,7.44,7.44,1066,0
2015-03-10,11:45:00,7.4,7.4,7.26,7.27,1365,0
2015-03-10,12:20:00,7.27,7.27,7.27,7.27,50,0
2015-03-10,14:15:00,7.27,7.27,7.27,7.27,101,0
2015-03-10,14:35:00,7.27,7.27,7.27,7.27,169,0
2015-03-10,15:20:00,7.15,7.15,7.15,7.15,1000,0
2015-03-10,15:25:00,7.15,7.43,7.15,7.25,1902,0
