Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-06-05,09:05:00,39.94,39.94,39.94,39.94,5,0
2015-06-05,11:25:00,39.45,39.45,39.45,39.45,5,0
2015-06-05,14:20:00,39.4,39.4,39.4,39.4,23,0
2015-06-05,15:15:00,39,39.4,39,39.4,100,0
2015-06-05,16:50:00,39,39,39,39,100,0
2015-06-08,09:05:00,39,39,39,39,116,0
2015-06-08,09:10:00,38.51,39.38,38.51,39.38,21,0
2015-06-08,10:55:00,38.99,38.99,38.99,38.99,89,0
2015-06-08,11:20:00,38.6,38.6,38.6,38.6,87,0
2015-06-08,12:00:00,38.3,38.3,38.15,38.15,64,0
2015-06-08,12:15:00,38.15,38.15,38.12,38.12,196,0
2015-06-08,12:20:00,37.9,38.95,37.9,38.95,710,0
2015-06-08,15:10:00,38.94,38.94,38.94,38.94,51,0
2015-06-08,15:15:00,38.94,38.94,38.94,38.94,40,0
2015-06-08,15:55:00,38.5,38.5,38.5,38.5,100,0
2015-06-08,16:50:00,38.5,39.34,38.5,39.34,481,0
2015-06-09,09:05:00,39.35,39.35,39.35,39.35,1,0
2015-06-09,09:45:00,39.2,39.2,39.02,39.02,30,0
2015-06-09,10:05:00,38.7,38.7,38.7,38.7,50,0
2015-06-09,14:30:00,38.9,38.9,38.9,38.9,25,0
2015-06-09,14:40:00,38.7,38.7,38.1,38.1,1318,0
2015-06-09,14:50:00,38.99,38.99,38.1,38.99,40,0
2015-06-09,15:15:00,37.8,37.8,37.8,37.8,1,0
2015-06-09,15:20:00,38.99,38.99,38.99,38.99,1,0
2015-06-09,16:45:00,37.8,38.88,37.8,38.88,3,0
2015-06-09,16:50:00,38.9,38.9,38.9,38.9,361,0
2015-06-10,09:05:00,38.02,38.85,38.02,38.85,793,0
2015-06-10,09:10:00,37.8,38.74,37.8,38.74,11,0
2015-06-10,09:15:00,37.8,37.8,37.8,37.8,52,0
2015-06-10,09:20:00,37.89,38.29,37.89,38.29,12,0
2015-06-10,09:45:00,38.28,38.28,38.28,38.28,26,0
2015-06-10,10:00:00,38.19,38.19,37.81,37.81,355,0
2015-06-10,10:40:00,37.61,37.61,37.56,37.56,120,0
2015-06-10,10:45:00,37.7,37.7,37.7,37.7,25,0
2015-06-10,11:05:00,37.7,37.7,37.7,37.7,150,0
2015-06-10,11:10:00,37.57,37.57,37.55,37.55,159,0
2015-06-10,11:15:00,37.55,37.55,37.55,37.55,318,0
2015-06-10,11:30:00,37.54,37.54,37.24,37.24,190,0
2015-06-10,11:50:00,37.28,37.28,37.26,37.26,55,0
2015-06-10,12:15:00,37.26,37.69,37.26,37.69,211,0
2015-06-10,14:45:00,37.6,37.65,37.6,37.65,1210,0
2015-06-10,16:00:00,37.65,37.65,37.3,37.3,175,0
2015-06-10,16:05:00,37.3,37.3,37.1,37.1,315,0
2015-06-10,16:10:00,37.1,37.59,36.79,36.79,567,0
2015-06-10,16:20:00,36.8,37.4,36.8,37.4,111,0
2015-06-10,16:25:00,37,37,37,37,708,0
2015-06-10,16:30:00,37.27,37.27,37.27,37.27,10,0
2015-06-10,16:35:00,37.02,37.02,37,37,239,0
2015-06-10,16:40:00,37.1,37.43,37.1,37.43,327,0
2015-06-10,16:45:00,37.66,37.66,37.66,37.66,10,0
2015-06-10,16:50:00,37.1,37.1,37.01,37.01,226,0
2015-06-11,09:05:00,36.56,37.2,36.56,37.2,24,0
2015-06-11,09:10:00,36.56,36.56,36.56,36.56,52,0
2015-06-11,09:15:00,36.56,37.2,36.56,37.2,23,0
2015-06-11,09:50:00,36.61,36.98,36.6,36.98,79,0
2015-06-11,10:25:00,36.51,36.51,36.41,36.41,100,0
2015-06-11,10:30:00,36.41,37.2,36.22,37.2,154,0
2015-06-11,11:25:00,37.1,37.1,37.1,37.1,770,0
2015-06-11,15:50:00,36.7,36.7,35.45,36,486,0
2015-06-11,15:55:00,35.31,35.31,35.31,35.31,1,0
2015-06-11,16:20:00,36.2,36.2,36.2,36.2,30,0
2015-06-11,16:50:00,35.31,35.31,35.31,35.31,136,0
2015-06-12,09:05:00,35.2,35.2,34.4,34.4,75,0
2015-06-12,09:15:00,34.5,34.5,34,34,200,0
2015-06-12,09:25:00,34.74,34.74,34.74,34.74,20,0
2015-06-12,10:00:00,34.7,34.7,34.7,34.7,15,0
2015-06-12,11:35:00,34.58,34.58,34.58,34.58,41,0
2015-06-12,11:45:00,34.58,34.58,34.58,34.58,29,0
2015-06-12,11:55:00,34.58,34.58,34.11,34.11,104,0
2015-06-12,12:00:00,34.59,34.74,34.59,34.74,1270,0
2015-06-12,13:05:00,34.69,34.69,34.69,34.69,38,0
2015-06-12,13:20:00,34.69,34.69,34.69,34.69,49,0
2015-06-12,14:20:00,34.7,34.8,34.7,34.8,871,0
2015-06-12,16:40:00,34.98,34.98,34.98,34.98,25,0
2015-06-12,16:50:00,34.8,34.8,34.8,34.8,1889,0
2015-06-15,09:05:00,34.8,34.8,33.3,33.95,8114,0
2015-06-15,09:10:00,33.5,33.5,33.5,33.5,500,0
2015-06-15,09:15:00,34.8,34.8,33.25,33.25,962,0
2015-06-15,09:20:00,33.5,33.5,33.5,33.5,30600,0
2015-06-15,09:25:00,33.5,33.55,33.5,33.55,1670,0
2015-06-15,09:35:00,33.5,33.5,33.27,33.27,2820,0
2015-06-15,09:40:00,33.65,33.65,33.56,33.56,302,0
2015-06-15,09:55:00,33.5,33.55,33.5,33.55,24401,0
2015-06-15,10:00:00,33.55,33.55,33.55,33.55,3867,0
2015-06-15,10:05:00,33.84,33.85,33.84,33.85,251,0
2015-06-15,10:30:00,34.4,34.4,34.4,34.4,123,0
2015-06-15,10:40:00,34,34,34,34,100,0
2015-06-15,11:05:00,34.7,34.89,34.7,34.89,59,0
2015-06-15,11:10:00,34.89,35,34.89,35,600,0
2015-06-15,11:15:00,34.97,35,34.97,35,106,0
2015-06-15,11:20:00,35,35,35,35,211,0
2015-06-15,11:25:00,35.2,35.2,35.2,35.2,14,0
2015-06-15,11:40:00,35.19,35.19,35.19,35.19,50,0
2015-06-15,12:15:00,34.44,35.19,34.44,35.19,23,0
2015-06-15,12:40:00,35,35,35,35,96,0
2015-06-15,13:05:00,35,35.2,35,35.2,163,0
2015-06-15,13:35:00,35.1,35.9,35.1,35.9,121,0
2015-06-15,14:50:00,35.75,35.75,35.75,35.75,50,0
2015-06-15,15:30:00,35.75,35.75,35.75,35.75,8,0
2015-06-15,16:15:00,35.48,35.48,35.48,35.48,90,0
2015-06-15,16:45:00,35.49,36.5,35.49,36.5,663,0
2015-06-15,16:50:00,36.5,36.5,36.5,36.5,341,0
2015-06-16,09:05:00,36.49,36.49,36.49,36.49,1,0
2015-06-16,11:35:00,36.49,36.49,36.49,36.49,55,0
2015-06-16,11:40:00,36.5,36.5,36.5,36.5,205,0
2015-06-16,11:45:00,36.5,36.5,36.5,36.5,55,0
2015-06-16,11:50:00,36.49,36.49,36.49,36.49,65,0
2015-06-16,12:15:00,36.49,36.49,36.49,36.49,400,0
2015-06-16,13:00:00,36.3,36.3,36.3,36.3,22,0
2015-06-16,13:10:00,36,36.49,36,36.49,44,0
2015-06-16,14:40:00,36.3,36.3,36.3,36.3,30,0
2015-06-16,16:50:00,36.47,36.47,36.47,36.47,300,0
2015-06-17,09:10:00,36.47,36.47,36.47,36.47,28,0
2015-06-17,09:45:00,35.97,35.97,35.97,35.97,5,0
2015-06-17,10:15:00,35.97,36,35.97,36,100,0
2015-06-17,11:10:00,35.8,35.8,35.8,35.8,4,0
2015-06-17,11:15:00,35.8,35.8,35.8,35.8,28,0
