Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-07-14,09:05:00,88.666,88.666,88.666,88.666,59,0
2015-07-14,09:20:00,88.072,88.072,88.072,88.072,70,0
2015-07-14,09:25:00,87.082,87.082,87.082,87.082,20,0
2015-07-14,09:40:00,87.082,87.082,87.082,87.082,21,0
2015-07-14,09:45:00,87.082,87.082,87.082,87.082,444,0
2015-07-14,09:50:00,87.082,87.082,87.033,87.033,19,0
2015-07-14,10:25:00,86.983,86.983,86.983,86.983,34,0
2015-07-14,10:30:00,86.093,86.093,86.093,86.093,345,0
2015-07-14,11:00:00,86.093,86.093,86.093,86.093,83,0
2015-07-14,11:55:00,85.994,85.994,85.994,85.994,143,0
2015-07-14,12:10:00,86.093,86.093,86.093,86.093,66,0
2015-07-14,12:20:00,85.103,85.103,85.103,85.103,5,0
2015-07-14,13:30:00,86.588,86.588,86.588,86.588,253,0
2015-07-14,13:35:00,86.588,86.588,86.588,86.588,101,0
2015-07-14,13:45:00,86.588,86.588,86.588,86.588,50,0
2015-07-14,14:20:00,87.082,87.082,87.082,87.082,51,0
2015-07-14,15:10:00,87.082,87.082,87.082,87.082,707,0
2015-07-14,15:45:00,86.588,86.588,86.588,86.588,1,0
2015-07-14,16:00:00,86.983,87.082,86.983,87.082,51,0
2015-07-14,16:40:00,85.697,85.697,85.697,85.697,101,0
2015-07-14,16:50:00,86.983,86.983,86.983,86.983,555,0
2015-07-15,09:05:00,87.082,87.082,87.082,87.082,231,0
2015-07-15,09:15:00,87.082,87.082,87.082,87.082,30,0
2015-07-15,09:25:00,87.082,87.082,87.082,87.082,42,0
2015-07-15,10:00:00,86.439,86.439,86.439,86.439,10,0
2015-07-15,10:15:00,86.538,86.538,86.538,86.538,101,0
2015-07-15,12:05:00,86.093,86.093,86.093,86.093,151,0
2015-07-15,13:15:00,87.053,87.053,87.053,87.053,10,0
2015-07-15,14:00:00,86.39,86.39,86.39,86.39,231,0
2015-07-15,14:20:00,85.4,85.4,85.4,85.4,27,0
2015-07-15,15:30:00,85.459,85.459,85.459,85.459,7,0
2015-07-15,16:50:00,85.608,85.608,85.608,85.608,34,0
2015-07-16,09:05:00,88.468,88.468,88.468,88.468,1,0
2015-07-16,09:50:00,88.468,88.567,88.468,88.567,253,0
2015-07-16,09:55:00,88.567,88.567,88.567,88.567,30,0
2015-07-16,11:00:00,88.567,88.567,88.567,88.567,39,0
2015-07-16,11:25:00,88.567,88.567,88.567,88.567,14,0
2015-07-16,12:15:00,88.468,88.567,88.468,88.567,604,0
2015-07-16,12:45:00,88.666,89.062,88.666,89.062,115,0
2015-07-16,12:50:00,89.062,89.062,89.062,89.062,253,0
2015-07-16,12:55:00,89.062,89.062,89.062,89.062,309,0
2015-07-16,13:05:00,92.921,92.921,92.921,92.921,1,0
2015-07-16,13:10:00,92.97,92.97,92.97,92.97,93,0
2015-07-16,13:15:00,93.861,93.91,93.811,93.91,55,0
2015-07-16,13:45:00,91.051,91.051,91.041,91.041,323,0
2015-07-16,14:20:00,93.505,93.515,93.505,93.515,10,0
2015-07-16,14:35:00,93.396,93.515,93.396,93.515,489,0
2015-07-16,14:50:00,93.515,93.515,93.515,93.515,505,0
2015-07-16,15:00:00,93.91,93.91,93.91,93.91,5,0
2015-07-16,15:55:00,93.811,93.91,93.811,93.91,19,0
2015-07-16,16:40:00,93.901,93.901,93.901,93.901,20,0
2015-07-17,09:05:00,93.901,93.901,93.901,93.901,1,0
2015-07-17,09:20:00,93.762,93.762,93.762,93.762,1,0
2015-07-17,10:00:00,93.515,93.515,93.515,93.515,10,0
2015-07-17,10:45:00,93.515,93.515,93.515,93.515,20,0
2015-07-17,10:50:00,93.515,93.515,93.515,93.515,35,0
2015-07-17,11:40:00,93.762,93.762,93.762,93.762,7,0
2015-07-17,11:50:00,93.713,93.713,93.515,93.515,20,0
2015-07-17,14:15:00,93.762,94.009,93.762,94.009,1603,0
